Date,Title,EngTitle,JapEngTitle
2020-06-15 08:59:00,기아차 “직영서비스센터서 공유 킥보드 이용하세요”,기아차 “직영서비스센터서 공유 킥보드 이용하세요”,起亜車「直営サービスセンターで共有キックボードご利用ください」
2020-06-15 08:49:00,"기아차 정비맡긴 최과장, 킥보드 타고 은행 다녀왔네","기아차 정비맡긴 최과장, 킥보드 타고 은행 다녀왔네",起亜自動車整備任せチェグァジャン、キックボードに乗って銀行に行って来た
2020-06-15 11:10:00,장관만 여섯번…기아차 회장까지 역임한 '진념',"Only minister six times... 'Truth', who served as Kia Motors Chairman","Secretary 6 times ... ""Observation"" that served as chairman of Kia Motors"
2020-06-15 08:53:00,"기아차, 직영서비스센터서 전동킥보드 서비스 실시",Kia Motors conducts electric kickboard service at the directly managed service center,"기아차, 직영서 비스 센터서 전동킥 보드 서비스 실시"
2020-06-15 08:47:00,"기아차, 직영서비스센터에서 전동킥보드 서비스 실시","기아차, 직영서비스센터에서 전동킥보드 서비스 실시","Electric kickboard service implemented at Kia Motors, directly managed service center"
2020-06-16 11:37:00,"'2030년엔 전체 자동차의 25%'···기아차, 글로벌 PBV 시장 ...","'25% of all cars by 2030' ...Kia Motors, global PBV market ...","""25% of all cars in 2030"" ... Kia, global PBV market ..."
2020-06-16 11:32:00,"기아차 사장, 광주공장 방문…PBV 생태 점검 나서",President of Kia Motors visits Gwangju plant After PBV ecology check,President of Kia Motors visits Gwangju factory ... From PBV ecological inspection
2020-06-15 18:26:00,"현대·기아차, 친환경차 150만대 판매 돌파","현대·기아차, 친환경차 150만대 판매 돌파","현대 · 기아차, 친환 경차 150 만대 판매 돌파"
2020-06-15 14:11:00,현대·기아차 친환경차 150만대 돌파.. 니로 코나 '선전',Hyundai-Kia's eco-friendly cars exceed 1.5 million units.. Niro Kona'Shenzhen',현대·기아차 친환경차 150만대 돌파.. 니로 코나 '선전'
2020-06-15 08:48:00,현대기아차 친환경차 150만대 판매 달성,현대기아차 친환경차 150만대 판매 달성,現代起亜車エコカー150万台販売を達成
2020-06-15 07:31:00,현대기아차 친환경차 150만대 판매…국내만 50만대,현대기아차 친환경차 150만대 판매…국내만 50만대,"Hyundai Kia Eco Car 1.5 million units sold ... 500,000 units only in Japan"
2020-06-15 06:21:00,"현대기아차, 친환경차 국내외 누적150만대 판매 넘었다","현대기아차, 친환경차 국내외 누적150만대 판매 넘었다","Hyundai / Kia Motors, eco-cars sold more than 1.5 million units in Japan and overseas"
2020-06-15 15:41:00,"""현대·기아차에 제네시스까지"" 인제에서 누구나 카레이서 꿈 키운다",“From Hyundai·Kia to Genesis” Everyone in Inje is raising the dream of being a car racer,"""현대 · 기아 차에 제네 시스까지"" 인제 에서 누구나 카레이서 꿈 키운다"
2020-06-15 14:13:00,"""현대기아차 성능 서킷에서 체험해보세요""","""Experience it at Hyundai Kia Motors Performance Circuit""","「現代起亜車の性能サーキットでお試しください """
2020-06-15 09:14:00,"""현대차·기아차·제네시스 성능 직접 체험해 볼까""","""현대차·기아차·제네시스 성능 직접 체험해 볼까""","""현대 차 · 기아 차 · 제네 시스 성능 직접 체험 해 볼까"""
2020-06-15 15:10:00,"현대·기아차, 계열사 안전까지 통합관리…'키즈오토파크'로 교통안전 교육","현대·기아차, 계열사 안전까지 통합관리…'키즈오토파크'로 교통안전 교육",現代・起亜車、関連会社安全に統合管理... 「キッズオートパーク」での交通安全教育
2020-06-15 11:33:00,월 1200대 판 中시장서 현대·기아차 기지개켜나..신차로 코로나 극복,Hyundai and Kia Motors Stretching in the Chinese Market with 1200 Units per Month Overcoming Corona with New Cars,"Hyundai / Kia's expansion Kyona in the market of 1,200 units a month. Overcome corona with a new car"
2020-06-15 11:28:00,"기아차 직영정비센터, 전동킥보드 서비스","기아차 직영정비센터, 전동킥보드 서비스",起亜車直営整備センター、電動キックボードサービス
2020-06-15 10:15:00,"기아차 ""정비 맡기고 킥보드 타고 가세요""","기아차 ""정비 맡기고 킥보드 타고 가세요""","Kia Motors ""Please leave it to me to get on the kickboard"""
2020-06-15 09:51:00,기아차 정비 맡기고 주변 볼일은…전동 킥보드로,Leave the maintenance of Kia Motors and what to do around... With electric kickboard,Kia Motors maintenance entrusted peripheral errands ... to electric kickboard
2020-06-15 09:08:00,"기아차, 직영서비스센터 전동킥보드 서비스 실시",Kia Motors launches electric kickboard service at a service center,"Kia Motors, directly managed service center electric kickboard service implementation"
2020-06-15 08:59:00,기아차 “직영서비스센터서 공유 킥보드 이용하세요”,기아차 “직영서비스센터서 공유 킥보드 이용하세요”,起亜車「直営サービスセンターで共有キックボードご利用ください」
2020-06-15 08:49:00,"기아차 정비맡긴 최과장, 킥보드 타고 은행 다녀왔네","Choi, who left Kia's maintenance, went to the bank on a kickboard","기아차 정비맡 긴 최과장, 킥보드 타고 은행 다녀 왔네"
2020-06-15 11:10:00,장관만 여섯번…기아차 회장까지 역임한 '진념',장관만 여섯번…기아차 회장까지 역임한 '진념',長官万6回...起亜車会長まで務めた「執念」
2020-06-15 08:53:00,"기아차, 직영서비스센터서 전동킥보드 서비스 실시",Kia Motors conducts electric kickboard service at the directly managed service center,"기아차, 직영서 비스 센터서 전동킥 보드 서비스 실시"
2020-06-15 08:47:00,"기아차, 직영서비스센터에서 전동킥보드 서비스 실시",Kia Motors conducts electric kickboard service at direct service center,"Electric kickboard service implemented at Kia Motors, directly managed service center"
2020-06-14 15:14:00,"위기에 강했다···현대·기아차, 글로벌 점유율 高高",Resistant to Crisis...Hyundai and Kia have high global market share,"Crisis-resistant Hyundai / Kia Motors, high global market share"
2020-06-14 14:00:00,"[시승기]""잘 빠진 외모에 첨단기술·연비까지"" 기아차 K5 하이브리드","[Test drive] Kia Motors K5 Hybrid ""from good looks, advanced technology and fuel economy""",【試乗記】「よく抜けた容姿に先端技術・燃費まで「起亜車K5ハイブリッド
2020-06-15 10:15:00,"기아차 ""정비 맡기고 킥보드 타고 가세요""","Kia Motors ""Leave maintenance and take the kickboard","Kia Motors ""Please leave it to me to get on the kickboard"""
2020-06-15 09:51:00,기아차 정비 맡기고 주변 볼일은…전동 킥보드로,Leave the maintenance of Kia Motors and what to do around... With electric kickboard,Kia Motors maintenance entrusted peripheral errands ... to electric kickboard
2020-06-15 09:08:00,"기아차, 직영서비스센터 전동킥보드 서비스 실시",Kia Motors launches electric kickboard service at a service center,"Kia Motors, directly managed service center electric kickboard service implementation"
2020-06-15 08:59:00,기아차 “직영서비스센터서 공유 킥보드 이용하세요”,Kia Motors “Use a shared kickboard at a direct service center”,"Kia Motors ""Please use the shared kickboard at the directly managed service center"""
2020-06-15 08:49:00,"기아차 정비맡긴 최과장, 킥보드 타고 은행 다녀왔네","Choi, who left Kia's maintenance, went to the bank on a kickboard","Kia Motors maintenance leave Che Guajan, went to the bank on a kickboard"
2020-06-15 09:14:00,"""현대차·기아차·제네시스 성능 직접 체험해 볼까""","""Let's experience the performance of Hyundai Motor, Kia Motors and Genesis""","""Let's experience Hyundai / Kia / Genesis performance directly"""
2020-06-15 08:53:00,"기아차, 직영서비스센터서 전동킥보드 서비스 실시",Kia Motors conducts electric kickboard service at the directly managed service center,"기아차, 직영서 비스 센터서 전동킥 보드 서비스 실시"
2020-06-15 08:47:00,"기아차, 직영서비스센터에서 전동킥보드 서비스 실시","기아차, 직영서비스센터에서 전동킥보드 서비스 실시",起亜車、直営サービスセンターで電動キックボードサービス実施
2020-06-15 08:48:00,현대기아차 친환경차 150만대 판매 달성,Achieved sales of 1.5 million eco-friendly cars from Hyundai Kia,Achieved sales of 1.5 million Hyundai Kia eco-cars
2020-06-15 07:31:00,현대기아차 친환경차 150만대 판매…국내만 50만대,"Hyundai-Kia Motors sold 1.5 million eco-friendly cars... 500,000 units in Korea alone","Hyundai Kia Eco Car 1.5 million units sold ... 500,000 units only in Japan"
2020-06-15 06:21:00,"현대기아차, 친환경차 국내외 누적150만대 판매 넘었다","Hyundai-Kia Motors, Eco-friendly Vehicles Over 1.5 Million Domestic and Overseas Sales","Hyundai / Kia Motors, eco-cars sold more than 1.5 million units in Japan and overseas"
2020-06-14 15:14:00,"위기에 강했다···현대·기아차, 글로벌 점유율 高高",Resistant to Crisis...Hyundai and Kia have high global market share,"위기 에 강했다 ··· 현대 · 기아차, 글로벌 점유율"
2020-06-14 14:00:00,"[시승기]""잘 빠진 외모에 첨단기술·연비까지"" 기아차 K5 하이브리드","[Test drive] Kia Motors K5 Hybrid ""from good looks, advanced technology and fuel economy""",【試乗記】「よく抜けた容姿に先端技術・燃費まで「起亜車K5ハイブリッド
2020-06-14 12:10:00,"현대기아차, 해외 온라인 판매로 코로나 파고 넘는다","현대기아차, 해외 온라인 판매로 코로나 파고 넘는다",現代・起亜自動車、海外のオンライン販売にコロナ掘り越える
2020-06-12 17:35:00,기아차 1000억원 규모 슬로바키아 엔진 공장 증설,기아차 1000억원 규모 슬로바키아 엔진 공장 증설,起亜自動車1000億ウォン規模スロバキアエンジン工場増設
2020-06-12 17:29:00,코로나로 미뤘던 기아차 슬로바키아 엔진공장 석달 만에 증설,코로나로 미뤘던 기아차 슬로바키아 엔진공장 석달 만에 증설,Postponed to Corona Kia Motors Slovakia engine plant expanded for the first time in three months
2020-06-12 14:11:00,"기아차, 코로나19 사태에도 슬로바키아 엔진 공장 증설",Kia Motors expands engine plant in Slovakia despite COVID-19,"Kia Motors, Corona 19 situation, Slovak engine factory expansion"
2020-06-12 17:21:00,"현대·기아차, 무디스 신용등급 유지 '선방'","현대·기아차, 무디스 신용등급 유지 '선방'","Hyundai / Kia Motors, Moody's Credit Rating Maintained, Saved """
2020-06-12 14:55:00,토요타·BMW 신용등급 떨어질때 현대·기아차는 '유지',토요타·BMW 신용등급 떨어질때 현대·기아차는 '유지',토요타 · BMW 신용 등급 떨어질 때 현대 · 기아 차는'유지'
2020-06-12 11:17:00,"무디스 “현대기아차, 코로나19 위기 선방”",Moody's “Hyundai-Kia Motors To Save the Corona 19 Crisis”,"ムーディーズ「現代起亜車、コロナ19危機セーブ """
2020-06-12 10:59:00,글로벌 車업계 신용등급 하락…현대·기아차는 `유지` 선방,Global industry credit rating declines… Hyundai-Kia Motors''Keep Up',글로벌 車업계 신용등급 하락…현대·기아차는 `유지` 선방
2020-06-12 14:24:00,"[속보]""기아차 소하리공장 확진자 2명, 다른 감염 사례…1명은 양천 ...","[속보]""기아차 소하리공장 확진자 2명, 다른 감염 사례…1명은 양천 ...","[Breaking news] ""Kia Motors Sohari factory confirmed 2 people, other infection cases ... 1 person Yokawa ..."
2020-06-15 06:21:00,"현대기아차, 친환경차 국내외 누적150만대 판매 넘었다","Hyundai-Kia Motors, Eco-friendly Vehicles Over 1.5 Million Domestic and Overseas Sales",現代・起亜自動車、エコカー国内外累積150万台販売を超えた
2020-06-14 15:14:00,"위기에 강했다···현대·기아차, 글로벌 점유율 高高",Resistant to Crisis...Hyundai and Kia have high global market share,危機に強かった···現代・起亜車、グローバルシェア高高
2020-06-14 14:00:00,"[시승기]""잘 빠진 외모에 첨단기술·연비까지"" 기아차 K5 하이브리드","[시승기]""잘 빠진 외모에 첨단기술·연비까지"" 기아차 K5 하이브리드","[Test drive] ""Kia Motors K5 Hybrid"""
2020-06-14 12:10:00,"현대기아차, 해외 온라인 판매로 코로나 파고 넘는다","Hyundai-Kia Motors, Overseas Online Sales Exceed Corona",Hyundai / Kia Motors digs into corona for overseas online sales
2020-06-12 17:35:00,기아차 1000억원 규모 슬로바키아 엔진 공장 증설,Kia Motors' 100 billion won expansion of engine plant in Slovakia,Kia Motors 100 billion won scale Slovak engine plant expansion
2020-06-12 17:29:00,코로나로 미뤘던 기아차 슬로바키아 엔진공장 석달 만에 증설,"Kia Motors Slovakia's engine plant, which was delayed due to the corona, was expanded in three months",코로나로 미뤘던 기아차 슬로 바키 아 엔진 공장 석달 만에 증설
2020-06-12 14:11:00,"기아차, 코로나19 사태에도 슬로바키아 엔진 공장 증설",Kia Motors expands engine plant in Slovakia despite COVID-19,"Kia Motors, Corona 19 situation, Slovak engine factory expansion"
2020-06-12 17:21:00,"현대·기아차, 무디스 신용등급 유지 '선방'","현대·기아차, 무디스 신용등급 유지 '선방'","Hyundai / Kia Motors, Moody's Credit Rating Maintained, Saved """
2020-06-12 14:55:00,토요타·BMW 신용등급 떨어질때 현대·기아차는 '유지',토요타·BMW 신용등급 떨어질때 현대·기아차는 '유지',"Toyota / BMW Credit Rating Decline Hyundai / Kia Motors ""Maintain"""
2020-06-12 11:17:00,"무디스 “현대기아차, 코로나19 위기 선방”",Moody's “Hyundai-Kia Motors To Save the Corona 19 Crisis”,"Moody's ""Hyundai Kia, Corona 19 Crisis Save"""
2020-06-12 10:59:00,글로벌 車업계 신용등급 하락…현대·기아차는 `유지` 선방,Global industry credit rating declines… Hyundai-Kia Motors''Keep Up',글로벌 Car 업계 신용 등급 하락… 현대 · 기아 차는 `유지` 선방
2020-06-12 14:24:00,"[속보]""기아차 소하리공장 확진자 2명, 다른 감염 사례…1명은 양천 ...","[속보]""기아차 소하리공장 확진자 2명, 다른 감염 사례…1명은 양천 ...","[Breaking news] ""Kia Motors Sohari factory confirmed 2 people, other infection cases ... 1 person Yokawa ..."
2020-06-12 09:06:00,"메릴린치 ""포스트코로나 신차전쟁, 현대기아차 우위설 것""","Merrill Lynch ""Post Corona New Car War, Hyundai-Kia Motors Will Be Superior""","Merrill Lynch ""Post-Corona New Car War, Hyundai / Kia Motors will have an advantage"""
2020-06-11 17:24:00,"[시그널] 무디스 “현대·기아차·모비스 신용등급 Baa1 유지""","[시그널] 무디스 “현대·기아차·모비스 신용등급 Baa1 유지""","[Signal] Moody's ""Hyundai / Kia / Mobis Credit Rating Baa1 Maintained"""
2020-06-11 17:02:00,"기아차, 소하리 공장서 직원 2명 코로나19 확진…공장 `셧다운`","Kia Motors, two employees at Sohari plant confirmed COVID-19... Factory `shutdown`","Kia Motors, 2 employees at Sohari factory Corona 19 confirmed ... Factory `shutdown`"
2020-06-11 09:04:00,기아차 소하리공장 근무자 확진.. 1·2공장 11일 임시휴업,Kia Motors Sohari factory workers confirmed.. 1st and 2nd factories temporarily closed on 11 days,Kia Motors Sohari factory work confirmed. 1 and 2 factories temporarily closed on the 11th
2020-06-11 08:45:00,기아차 소하리공장서 코로나19 확진자 발생…11일 휴업,Kia Motors' Sohari Plant has confirmed corona19... Closed on 11th,Corona 19 confirmed at Kia Motors Sohari Factory ... Closed on 11th
2020-06-12 11:17:00,"무디스 “현대기아차, 코로나19 위기 선방”",Moody's “Hyundai-Kia Motors To Save the Corona 19 Crisis”,"Moody's ""Hyundai Kia, Corona 19 Crisis Save"""
2020-06-12 10:59:00,글로벌 車업계 신용등급 하락…현대·기아차는 `유지` 선방,Global industry credit rating declines… Hyundai-Kia Motors''Keep Up',Global car industry credit rating declined ... Hyundai / Kia cars `maintain` save
2020-06-12 09:06:00,"메릴린치 ""포스트코로나 신차전쟁, 현대기아차 우위설 것""","Merrill Lynch ""Post Corona New Car War, Hyundai-Kia Motors Will Be Superior""","메릴 린치 ""포스트 코로나 신차 전쟁, 현대 기아차 우위설 것"""
2020-06-11 17:24:00,"[시그널] 무디스 “현대·기아차·모비스 신용등급 Baa1 유지""",[Signal] Moody's “Keep Hyundai·Kia Motors·Mobis credit rating Baa1”,"[Signal] Moody's ""Hyundai / Kia / Mobis Credit Rating Baa1 Maintained"""
2020-06-11 17:02:00,"기아차, 소하리 공장서 직원 2명 코로나19 확진…공장 `셧다운`","기아차, 소하리 공장서 직원 2명 코로나19 확진…공장 `셧다운`","Kia Motors, 2 employees at Sohari factory Corona 19 confirmed ... Factory `shutdown`"
2020-06-11 09:04:00,기아차 소하리공장 근무자 확진.. 1·2공장 11일 임시휴업,Kia Motors Sohari factory workers confirmed.. 1st and 2nd factories temporarily closed on 11 days,Kia Motors Sohari factory work confirmed. 1 and 2 factories temporarily closed on the 11th
2020-06-11 08:45:00,기아차 소하리공장서 코로나19 확진자 발생…11일 휴업,Kia Motors' Sohari Plant has confirmed corona19... Closed on 11th,Corona 19 confirmed at Kia Motors Sohari Factory ... Closed on 11th
2020-06-11 16:32:00,코로나19 산업계 피해 재부상.. 삼성전자 이어 기아차도 폐쇄,코로나19 산업계 피해 재부상.. 삼성전자 이어 기아차도 폐쇄,Corona 19 Industry damage resurfaced. Samsung Electronics continues to close Kia Motors
2020-06-11 14:02:00,"현대차그룹, 기아차 레이 10대 등 이동약자 위한 모빌리티 지원","Mobility support for the vulnerable, including Hyundai Motor Group and Kia Motors' Ray 10","Mobility support for vulnerable people such as Hyundai Group, Kia Ray teens, etc."
2020-06-11 11:32:00,기아차 광명공장 직원 1명 확진···사업장 생산라인 중단,One employee at Kia Motors' Gwangmyeong plant confirmed...,One employee of Kia Motors Komei Factory confirmed ... Production line stopped at the factory
2020-06-10 17:45:00,"기아차, 송호성 사장 사내이사로 선임","Kia Motors, CEO Song Ho-sung appointed as executive director",Kia Motors Appointed as Internal Director of President Song Ho Sung
2020-06-10 14:02:00,대표이사 교체 마무리한 기아차…'포스트 코로나' 수출 확대에 총력,Kia Motors finished replacing CEO... All efforts to expand exports of'Post Corona',Kia finished by exchanging representative directors ...
2020-06-10 17:45:00,"기아차, 송호성 사장 사내이사로 선임","Kia Motors, CEO Song Ho-sung appointed as executive director",起亜車、ソンホソン社長社内取締役に選任
2020-06-10 15:21:00,기아차 임시주총서 송호성 사장 사내이사로 선임,Kia Motors' extraordinary general shareholders' meeting appointed President Song Ho-sung as executive director,Appointed as internal director of Kia Motors temporary state series Song Hosung president
2020-06-10 13:22:00,기아차 임시주총…송호성 사장 사내이사 선임,Kia Motors Extraordinary Shareholders Meeting... Appointment of CEO Song Ho-sung as executive director,Kia Motors Temporary General Meeting of Shareholders ... Appointment of President Song Ho Sung as Internal Director
2020-06-10 11:34:00,"기아차, 송호성 사장 사내이사 선임",Kia Motors Appoints President Ho-Sung Song,Kia Motors Appoints President of Song Ho Sung as Internal Director
2020-06-10 11:33:00,"기아차, 임시주총서 `송호성 사장 사내이사 선임`","Kia Motors,'President Song Ho-sung appointed as executive director' at extraordinary shareholders' meeting","Kia Motors, Temporary State Series `Song Ho Sung President Internal Director Appointment`"
2020-06-10 11:25:00,"기아차, 송호성 사장 사내이사 선임…""`플랜S` 더욱 박차""","Kia Motors, CEO Song Ho-sung appoints executive director... ""The `Plan S` accelerates further""","起亜車、ソンホソン社長社内取締役選任... ""`プランS`さらに拍車 """
2020-06-10 11:01:00,"기아차, 송호성 사장 사내이사 선임",Kia Motors Appoints President Ho-Sung Song,Kia Motors Appoints President of Song Ho Sung as Internal Director
2020-06-10 10:58:00,"송호성 기아차 사장, 10일 임시주총서 사내이사로 선임","Song Ho-sung, president of Kia Motors, appointed as executive director at the extraordinary shareholders' meeting on the 10th",Sung Ho Sung Kia Motors President Appointed as Internal Director of Temporary General Meeting of Shares on the 10th
2020-06-10 17:45:00,"기아차, 송호성 사장 사내이사로 선임","Kia Motors, CEO Song Ho-sung appointed as executive director",Kia Motors Appointed as Internal Director of President Song Ho Sung
2020-06-10 14:02:00,대표이사 교체 마무리한 기아차…'포스트 코로나' 수출 확대에 총력,Kia Motors finished replacing CEO... All efforts to expand exports of'Post Corona',Kia finished by exchanging representative directors ...
2020-06-10 17:45:00,"기아차, 송호성 사장 사내이사로 선임","Kia Motors, CEO Song Ho-sung appointed as executive director",Kia Motors Appointed as Internal Director of President Song Ho Sung
2020-06-10 15:21:00,기아차 임시주총서 송호성 사장 사내이사로 선임,기아차 임시주총서 송호성 사장 사내이사로 선임,Appointed as internal director of Kia Motors temporary state series Song Hosung president
2020-06-10 13:22:00,기아차 임시주총…송호성 사장 사내이사 선임,Kia Motors Extraordinary Shareholders Meeting... Appointment of CEO Song Ho-sung as executive director,Kia Motors Temporary General Meeting of Shareholders ... Appointment of President Song Ho Sung as Internal Director
2020-06-10 11:34:00,"기아차, 송호성 사장 사내이사 선임","기아차, 송호성 사장 사내이사 선임",Kia Motors Appoints President of Song Ho Sung as Internal Director
2020-06-10 11:33:00,"기아차, 임시주총서 `송호성 사장 사내이사 선임`","Kia Motors,'President Song Ho-sung appointed as executive director' at extraordinary shareholders' meeting","Kia Motors, Temporary State Series `Song Ho Sung President Internal Director Appointment`"
2020-06-10 11:25:00,"기아차, 송호성 사장 사내이사 선임…""`플랜S` 더욱 박차""","Kia Motors, CEO Song Ho-sung appoints executive director... ""The `Plan S` accelerates further""",Kia Motors elects president of Song Ho Sung as an internal director ...
2020-06-10 11:01:00,"기아차, 송호성 사장 사내이사 선임",Kia Motors Appoints President Ho-Sung Song,Kia Motors Appoints President of Song Ho Sung as Internal Director
2020-06-10 10:58:00,"송호성 기아차 사장, 10일 임시주총서 사내이사로 선임","Song Ho-sung, president of Kia Motors, appointed as executive director at the extraordinary shareholders' meeting on the 10th",Sung Ho Sung Kia Motors President Appointed as Internal Director of Temporary General Meeting of Shares on the 10th
2020-06-10 10:28:00,"현대·기아차, 글로벌 판매 회복세…코로나19 충격 벗나","Hyundai·Kia Motors, Global Sales Recovery... Corona 19 shock coming off","Hyundai / Kia Motors, global sales recovery ... Corona 19 Impact Botna"
2020-06-09 11:28:00,코로나19 ‘무풍지대’…‘전기차 수출’ 진격의 현대·기아차,Corona 19'No Wind Zone'... Hyundai-Kia Motors Advances in “Exporting Electric Vehicles”,코로나19 ‘무풍지대’…‘전기차 수출’ 진격의 현대·기아차
2020-06-09 07:48:00,코로나 속 세계로 질주하는 현대기아 전기차…수출 58% 껑충,Hyundai-Kia Electric Vehicles rushing into the world amid corona... 58% of exports went up,Hyundai Kia Electric Vehicles Running in the World in Corona ... Export 58%
2020-06-09 07:06:00,코로나19에도 불구 현대·기아차 전기차 수출 58%↑,58% of EV exports from Hyundai and Kia despite Corona 19,"Despite Corona 19, exports of Hyundai / Kia and electric vehicles 58% ↑"
2020-06-08 19:02:00,스포티지·쏘울 생산 기아차 광주2공장 또 휴무…북미 수출 감소 탓,"Kia Motors' Gwangju Plant 2, which produces Sportage and Soul, is closed again... Due to decreased exports to North America",Sportage Seoul Production Kia Motors Gwangju 2 Plants Closed ... Due to Decline in North American Exports
2020-06-08 17:22:00,"현대·기아차, 판매대리점에 557억 지원",Hyundai·Kia Motors provided 55.7 billion won to sales agents,Hyundai / Kia Motors provides 55.7 billion support to dealers
2020-06-08 11:53:00,‘그랜저·K5 효과’ 현대·기아차 세단 판매 3년만에 최고,‘그랜저·K5 효과’ 현대·기아차 세단 판매 3년만에 최고,"""Granger K5 effect"" Hyundai / Kia Motors sedan sales best for the first time in 3 years"
2020-06-08 09:40:00,현대·기아차 세단 판매 3년만에 최고,현대·기아차 세단 판매 3년만에 최고,현대 · 기아 차 세단 판매 3 년 만에 최고
2020-06-08 06:47:00,현대·기아차 세단 다시 기지개 펴다 …올 판매 비중 48.5% 3년만...,현대·기아차 세단 다시 기지개 펴다 …올 판매 비중 48.5% 3년만...,"Hyundai / Kia car sedan will grow again and expand ... This year's sales ratio is 48.5%, the first time in 3 years ..."
2020-06-08 08:49:00,"기아차, 유럽 전기차 판매 증가..목표가↑-삼성증권","Kia Motors, European Electric Vehicle Sales Increase.. Target Price ↑-Samsung Securities",Increased sales of Kia Motors and European electric vehicles. Goal ↑ --Samsung Securities
2020-06-08 08:48:00,"기아차, 유럽 전기차 보조금 강화 수혜주…목표가↑-삼성","Kia Motors, Beneficiary of Strengthening European Electric Vehicle Subsidies Target price ↑-Samsung",Kia Motors strengthens subsidies for European electric vehicles Shuheju ... Goal ↑ --Samsung
2020-06-08 08:39:00,"기아차, 유럽에서 전기차 잘 팔린다..목표가↑-삼성",Kia Motors sells electric cars well in Europe. Target ↑-Samsung,Kia Motors sells electric vehicles in Europe. Goal ↑ --Samsung
2020-06-08 08:18:00,"현대기아차 국내 판매 호조, 현대차·만도 선호-KTB證","Strong domestic sales of Hyundai-Kia Motors, preferring Hyundai Motors and Mando-KTB","Hyundai / Kia Motors' domestic sales are strong, Hyundai / Mand is favorable-KTB"
2020-06-10 10:28:00,"현대·기아차, 글로벌 판매 회복세…코로나19 충격 벗나","Hyundai·Kia Motors, Global Sales Recovery... Corona 19 shock coming off","Hyundai / Kia Motors, global sales recovery ... Corona 19 Impact Botna"
2020-06-09 11:28:00,코로나19 ‘무풍지대’…‘전기차 수출’ 진격의 현대·기아차,Corona 19'No Wind Zone'... Hyundai-Kia Motors Advances in “Exporting Electric Vehicles”,"Corona 19'Windless Zone'... ""Export of Electric Vehicles"" Advance Hyundai / Kia Motors"
2020-06-09 07:48:00,코로나 속 세계로 질주하는 현대기아 전기차…수출 58% 껑충,Hyundai-Kia Electric Vehicles rushing into the world amid corona... 58% of exports went up,Hyundai Kia Electric Vehicles Running in the World in Corona ... Export 58%
2020-06-09 07:06:00,코로나19에도 불구 현대·기아차 전기차 수출 58%↑,58% of EV exports from Hyundai and Kia despite Corona 19,"Despite Corona 19, exports of Hyundai / Kia and electric vehicles 58% ↑"
2020-06-08 19:02:00,스포티지·쏘울 생산 기아차 광주2공장 또 휴무…북미 수출 감소 탓,"Kia Motors' Gwangju Plant 2, which produces Sportage and Soul, is closed again... Due to decreased exports to North America",Sportage Seoul Production Kia Motors Gwangju 2 Plants Closed ... Due to Decline in North American Exports
2020-06-08 17:22:00,"현대·기아차, 판매대리점에 557억 지원",Hyundai·Kia Motors provided 55.7 billion won to sales agents,Hyundai / Kia Motors provides 55.7 billion support to dealers
2020-06-08 11:53:00,‘그랜저·K5 효과’ 현대·기아차 세단 판매 3년만에 최고,“Granger and K5 effect” Hyundai and Kia's best sedan sales in 3 years,"""Granger K5 effect"" Hyundai / Kia Motors sedan sales best for the first time in 3 years"
2020-06-08 09:40:00,현대·기아차 세단 판매 3년만에 최고,Hyundai-Kia Sedan Sales Highest in 3 Years,Hyundai / Kia Motors sedan sales best for the first time in 3 years
2020-06-08 06:47:00,현대·기아차 세단 다시 기지개 펴다 …올 판매 비중 48.5% 3년만...,Hyundai-Kia sedan stretched again 48.5% of sales this year in 3 years...,"Hyundai / Kia car sedan will grow again and expand ... This year's sales ratio is 48.5%, the first time in 3 years ..."
2020-06-08 08:49:00,"기아차, 유럽 전기차 판매 증가..목표가↑-삼성증권","Kia Motors, European Electric Vehicle Sales Increase.. Target Price ↑-Samsung Securities",Increased sales of Kia Motors and European electric vehicles. Goal ↑ --Samsung Securities
2020-06-08 08:48:00,"기아차, 유럽 전기차 보조금 강화 수혜주…목표가↑-삼성","Kia Motors, Beneficiary of Strengthening European Electric Vehicle Subsidies Target price ↑-Samsung",Kia Motors strengthens subsidies for European electric vehicles Shuheju ... Goal ↑ --Samsung
2020-06-08 08:39:00,"기아차, 유럽에서 전기차 잘 팔린다..목표가↑-삼성",Kia Motors sells electric cars well in Europe. Target ↑-Samsung,Kia Motors sells electric vehicles in Europe. Goal ↑ --Samsung
2020-06-08 08:18:00,"현대기아차 국내 판매 호조, 현대차·만도 선호-KTB證","Strong domestic sales of Hyundai-Kia Motors, preferring Hyundai Motors and Mando-KTB","Hyundai / Kia Motors' domestic sales are strong, Hyundai / Mand is favorable-KTB"
2020-06-07 18:10:00,기아차 K9에 반한 여성 CEO들,Female CEOs who fell in love with Kia's K9,Female CEOs against Kia K9
2020-06-07 17:21:00,기세 오른 현대·기아 전기차...점유율 내연기관차 첫 추월,Hyundai-Kia electric vehicles rising momentum...first overtake internal combustion locomotives,Momentum of Hyundai / Kia Electric Vehicles ... First Overtaking of Share Internal Combustion Engine Vehicles
2020-06-05 16:58:00,"車, C쇼크 탈출?...현대·기아차, 5월 中 판매 11.4%↑ 코로나...","車, escape from C-Shock?...Hyundai-Kia Motors, sales in May 11.4%↑ Corona...","Car, C 쇼크 탈출? ... 현대 · 기아차, 5 월 Medium 판매 11.4% ↑ 코로나 ..."
