Date,Title,EngTitle,JapEngTitle
2020-05-04 13:44:00,"신한은행, 경제제재 준수 가이드라인 저작권 등록",Shinhan Bank registers copyright for compliance with economic sanctions guidelines,新韓銀行、経済制裁遵守ガイドライン著作権登録
2020-05-04 13:07:00,"신한은행, 경제제재 준수 가이드라인 저작권 등록",Shinhan Bank registers copyright for compliance with economic sanctions guidelines,"Shinhan Bank, Economic Sanctions Compliance Guidelines Copyright Registration"
2020-05-04 12:18:00,"신한은행, 글로벌 경제제재 준수 가이드라인 저작권 등록",Shinhan Bank registers copyright for global economic sanctions compliance guidelines,"Shinhan Bank, Global Economic Sanctions Compliance Guidelines Copyright Registration"
2020-05-04 11:50:00,신한銀 ‘경제제재’ 가이드라인 저작권,Shinhan's “Economic Sanctions” Guidelines Copyright,"Shinhan Bank ""Economic Sanctions"" Guidelines Copyright"
2020-05-04 10:43:00,"신한은행, 경제제재 준수 가이드라인 저작권 등록",Shinhan Bank registers copyright for compliance with economic sanctions guidelines,"Shinhan Bank, Economic Sanctions Compliance Guidelines Copyright Registration"
2020-05-04 10:36:00,신한은행 ‘경제제재’ 가이드라인 저작권 등록··· 리스크 관리 ‘주도...,Shinhan Bank's “economic sanctions” guideline copyright registration… risk management “led...,신한 은행 ‘경제 제재’ 가이 드라인 저작 권 등록 ··· 리스크 관리 ‘주도 ...
2020-05-04 10:23:00,"신한은행, 경제제재 리스크 대응 '저작권' 등록",Shinhan Bank registers'copyright' in response to economic sanctions risks,"Shinhan Bank, Economic Sanctions Risk Response ""Copyright"" Registration"
2020-05-04 14:29:00,"위성호 전 신한은행장, 흥국생명 경영 자문 맡는다",Former Shinhan Bank President Sang-ho Sang-ho serves as management advisory for Heungkuk Life Insurance,ウィソンホ前新韓銀行頭取、興国生命経営諮問務める
2020-05-04 10:41:00,"[단독]위성호 전 신한은행장, 흥국생명 부회장으로","[Exclusive] Seong-ho Wi, former president of Shinhan Bank and vice chairman of Heungkuk Life Insurance","[Independent] Former President of Shinhan Bank, Incheon Heungku Life Vice Chairman"
2020-05-04 14:13:00,"신한은행, 경제제재 준수 가이드라인 저작권 등록","신한은행, 경제제재 준수 가이드라인 저작권 등록","Shinhan Bank, Economic Sanctions Compliance Guidelines Copyright Registration"
2020-05-04 14:03:00,"신한은행, 경제제재 준수 가이드라인 저작권 등록",Shinhan Bank registers copyright for compliance with economic sanctions guidelines,新韓銀行、経済制裁遵守ガイドライン著作権登録
2020-05-04 13:44:00,"신한은행, 경제제재 준수 가이드라인 저작권 등록",Shinhan Bank registers copyright for compliance with economic sanctions guidelines,新韓銀行、経済制裁遵守ガイドライン著作権登録
2020-05-04 13:07:00,"신한은행, 경제제재 준수 가이드라인 저작권 등록",Shinhan Bank registers copyright for compliance with economic sanctions guidelines,"Shinhan Bank, Economic Sanctions Compliance Guidelines Copyright Registration"
2020-05-04 12:18:00,"신한은행, 글로벌 경제제재 준수 가이드라인 저작권 등록",Shinhan Bank registers copyright for global economic sanctions compliance guidelines,"Shinhan Bank, Global Economic Sanctions Compliance Guidelines Copyright Registration"
2020-05-04 11:50:00,신한銀 ‘경제제재’ 가이드라인 저작권,Shinhan's “Economic Sanctions” Guidelines Copyright,新韓銀「経済制裁」のガイドライン著作権
2020-05-04 10:43:00,"신한은행, 경제제재 준수 가이드라인 저작권 등록",Shinhan Bank registers copyright for compliance with economic sanctions guidelines,"Shinhan Bank, Economic Sanctions Compliance Guidelines Copyright Registration"
2020-05-04 10:36:00,신한은행 ‘경제제재’ 가이드라인 저작권 등록··· 리스크 관리 ‘주도...,Shinhan Bank's “economic sanctions” guideline copyright registration… risk management “led...,"Shinhan Bank ""Economic Sanctions"" Guidelines Copyright Registration ... Risk Management ""Leading ..."
2020-05-04 10:23:00,"신한은행, 경제제재 리스크 대응 '저작권' 등록",Shinhan Bank registers'copyright' in response to economic sanctions risks,"Shinhan Bank, Economic Sanctions Risk Response ""Copyright"" Registration"
2020-05-03 17:58:00,"신한은행, 화상통화로 투자상담부터 상품 가입까지","Shinhan Bank, from investment consultation to product subscription through video call","Shinhan Bank, from investment consultation to product registration for video calls"
2020-05-02 10:01:00,"신한·KB·하나금융 1분기 실적에 화들짝, ""비이자이익 높여라'","Shinhan, KB, and Hana Financial are angry at the 1st quarter earnings, ""Raise non-interest income""","Surprised by the results of Shinhan, KB, and Hana Finance in the first quarter, ""Increase non-interest income"""
2020-05-01 08:01:00,"신한은행, 4일부터 '프로야구 정기예금' 2차 판매","Shinhan Bank, 2nd sale of'Pro Baseball Term Deposit' from the 4th","Shinhan Bank, second sale of ""professional baseball time deposit"" from 4th"
2020-05-01 07:01:00,"신한금융, 코로나19 극복 '상생협력 강화'",Shinhan Financial to overcome Corona 19'Strengthening Win-Win Cooperation',"Shinhan Finance, Overcoming Corona 19 ""Strengthening Coexistence and Cooperation"""
2020-04-29 16:30:00,"신한금융그룹, 영세소상공인 지원 동네나눔밥집 사업 시행",Shinhan Financial Group launches a neighborhood sharing restaurant project to support small business owners,新韓金融グループ、零細小商工人支援近所分かち合いバプジプ事業施行
2020-04-29 16:16:00,"진옥동 신한은행장, '코로나19 극복 KBO캠페인' 동참",Shinhan Bank President Jin Ok-dong participates in the'Corona 19 Overcome KBO Campaign',"Shinhan Bank Director Jin Ok-dong participates in ""Corona 19 Overcoming KBO Campaign"""
2020-04-29 16:01:00,"진옥동 신한은행장, 코로나 극복 'KBO 희망 릴레이 캠페인' 동참",Shinhan Bank President Jin Ok-dong participates in'KBO Hope Relay Campaign' overcoming Corona,"Shinhan Bank Director Jin Ok-dong participates in ""KBO Hope Relay Campaign"" to overcome Corona"
2020-04-29 10:18:00,"진옥동 신한은행장, 코로나19 극복 릴레이 캠페인 동참","진옥동 신한은행장, 코로나19 극복 릴레이 캠페인 동참",Shinhan Bank Director Jin Ok-dong participates in Corona 19 Overcoming Relay Campaign
2020-04-29 14:09:00,"진옥동 신한은행장, 코로나극복 KBO 릴레이 동참",Shinhan Bank President Jin Ok-dong participates in KBO relay over coronavirus,Shinhan Bank Director Jin Ok-dong participates in KBO relay overcoming corona
2020-05-04 10:23:00,"신한은행, 경제제재 리스크 대응 '저작권' 등록",Shinhan Bank registers'copyright' in response to economic sanctions risks,"Shinhan Bank, Economic Sanctions Risk Response ""Copyright"" Registration"
2020-05-03 17:58:00,"신한은행, 화상통화로 투자상담부터 상품 가입까지","Shinhan Bank, from investment consultation to product subscription through video call","신한 은행, 화상 통화로 투자 상담 부터 상품 가 입까지"
2020-05-02 10:01:00,"신한·KB·하나금융 1분기 실적에 화들짝, ""비이자이익 높여라'","신한·KB·하나금융 1분기 실적에 화들짝, ""비이자이익 높여라'","Surprised by the results of Shinhan, KB, and Hana Finance in the first quarter, ""Increase non-interest income"""
2020-05-01 08:01:00,"신한은행, 4일부터 '프로야구 정기예금' 2차 판매","Shinhan Bank, 2nd sale of'Pro Baseball Term Deposit' from the 4th","Shinhan Bank, second sale of ""professional baseball time deposit"" from 4th"
2020-05-01 07:01:00,"신한금융, 코로나19 극복 '상생협력 강화'","신한금융, 코로나19 극복 '상생협력 강화'","Shinhan Finance, Overcoming Corona 19 ""Strengthening Coexistence and Cooperation"""
2020-04-29 16:30:00,"신한금융그룹, 영세소상공인 지원 동네나눔밥집 사업 시행",Shinhan Financial Group launches a neighborhood sharing restaurant project to support small business owners,Shinhan Financial Group implements neighborhood sharing baptism business to support small businessmen
2020-04-29 16:16:00,"진옥동 신한은행장, '코로나19 극복 KBO캠페인' 동참",Shinhan Bank President Jin Ok-dong participates in the'Corona 19 Overcome KBO Campaign',"Shinhan Bank Director Jin Ok-dong participates in ""Corona 19 Overcoming KBO Campaign"""
2020-04-29 16:01:00,"진옥동 신한은행장, 코로나 극복 'KBO 희망 릴레이 캠페인' 동참",Shinhan Bank President Jin Ok-dong participates in'KBO Hope Relay Campaign' overcoming Corona,"Shinhan Bank Director Jin Ok-dong participates in ""KBO Hope Relay Campaign"" to overcome Corona"
2020-04-29 10:18:00,"진옥동 신한은행장, 코로나19 극복 릴레이 캠페인 동참","진옥동 신한은행장, 코로나19 극복 릴레이 캠페인 동참",Shinhan Bank Director Jin Ok-dong participates in Corona 19 Overcoming Relay Campaign
2020-04-29 14:09:00,"진옥동 신한은행장, 코로나극복 KBO 릴레이 동참","진옥동 신한은행장, 코로나극복 KBO 릴레이 동참",Shinhan Bank Director Jin Ok-dong participates in KBO relay overcoming corona
2020-04-29 09:26:00,"태광산업, 신한은행과 '협력사 금융지원 위한 상생협력 협약' 체결",Taekwang Industry and Shinhan Bank signed a'Win-Win Cooperation Agreement for Financial Support for Partners',"Taikou Sangyo and Shinhan Bank conclude ""mutual cooperation agreement for financial support of partner companies"""
2020-04-29 09:09:00,"현대건설기계, 하반기 중국 시장 회복 기대…목표가↑-신한",Hyundai Construction Equipment is expected to recover in the Chinese market in the second half... Target price↑-Shinhan,Hyundai Construction Machinery Expectations for Recovery of Chinese Market in the Second Half ... Goal ↑ --Shinhan
2020-04-29 09:26:00,"태광산업, 신한은행과 '협력사 금융지원 위한 상생협력 협약' 체결",Taekwang Industry and Shinhan Bank signed a'Win-Win Cooperation Agreement for Financial Support for Partners',泰光産業、新韓銀行と「協力会社の金融支援のための相互協力協定」を締結
2020-04-29 09:09:00,"현대건설기계, 하반기 중국 시장 회복 기대…목표가↑-신한",Hyundai Construction Equipment is expected to recover in the Chinese market in the second half... Target price↑-Shinhan,Hyundai Construction Machinery Expectations for Recovery of Chinese Market in the Second Half ... Goal ↑ --Shinhan
2020-04-29 07:58:00,"[2019년 업종별 '법인세' 분석]⑩은행권 은행업 법인세, 국민 농협...",[Analysis of'Corporate Tax' by Industry in 2019],"[2019 년 업 종별'법 인세' 분석] ⑩은 행권 은 행업 법인세, 국민 농협 ..."
2020-04-28 18:58:00,"신한금융, ‘부동산 종합서비스’로 영토 넓힌다",Shinhan Finance Expands Territory with “Comprehensive Real Estate Service”,"신한 금융, ‘부동산 종합서 비스’ 로 영토 넓힌다"
2020-04-28 15:26:00,"신한금융, '부동산 취득·개발·관리' 종합서비스 나선다","Shinhan Financial to launch a comprehensive service of'real estate acquisition, development, and management'",新韓金融、「不動産取得・開発・管理「総合サービス出る
2020-04-28 15:09:00,"신한금융, 부동산 종합관리서비스 선봬…그룹사 역량 집결",Shinhan Financial unveils comprehensive real estate management service Group company competency gathering,新韓金融、不動産総合管理サービスお目見え...グループ会社の能力集結
2020-04-28 10:08:00,"신한금융, 종합부동산서비스 '밸류플러스' 출시",Shinhan Finance launches comprehensive real estate service'Value Plus',"신한 금융, 종합 부동 산서 비스'밸류 플러스' 출시"
2020-04-28 09:42:00,'원스톱 부동산 자산관리' 승부수 띄운 신한금융,Shinhan Financial to win the'One-Stop Real Estate Asset Management','원스톱 부동산 자산 관리' 승부 수 띄운 신한 금융
2020-04-28 08:59:00,"신한금융, 부동산 종합관리 서비스 ‘신한부동산 밸류 플러스’ 출시","신한금융, 부동산 종합관리 서비스 ‘신한부동산 밸류 플러스’ 출시",新韓金融、不動産総合管理サービス「新韓不動産バリュープラス」発売
2020-04-28 18:01:00,[금융 라운지] 코로나 위기 속 빛난 `신한 IP담보대출`,[금융 라운지] 코로나 위기 속 빛난 `신한 IP담보대출`,[Financial Lounge] Shinhan IP Loan shining in the corona crisis `
2020-04-28 17:19:00,"신한금융, 종합 부동산컨설팅 서비스","신한금융, 종합 부동산컨설팅 서비스","Shinhan Finance, Comprehensive Real Estate Consulting Service"
2020-04-28 11:34:00,"신한금융, 부동산 서비스 ‘새 엔진’ 달다","Shinhan Finance, “new engine” for real estate service","Shinhan Finance, Real Estate Service ""New Engine"" Sweet"
2020-04-28 08:58:00,"신한금융, '신한부동산 벨류플러스'…종합부동산 솔루션 지향","Shinhan Finance,'Shinhan Real Estate Value Plus'... Aiming for comprehensive real estate solutions",新韓金融、「新韓不動産バリュープラス」...総合不動産ソリューション指向
2020-04-28 08:45:00,"신한금융, 부동산개발·투자 종합서비스 해준다",Shinhan Finance provides comprehensive real estate development and investment services,"Shinhan Finance, real estate development and investment comprehensive services"
2020-04-28 15:32:00,"신한은행, 금융상품 선물 플랫폼 '쏠 기프팅'서비스 출시",Shinhan Bank launches financial product futures platform'Sol Gifting' service,"Shinhan Bank launches financial product futures platform ""shooting machine ting"" service"
2020-04-28 14:45:00,"신한은행, 금융상품 선물로 주고받는 '쏠 기프팅 서비스' 출시",Shinhan Bank launches'Sol Gifting Service' that is exchanged as a financial product gift,"Shinhan Bank announces ""shooting machine ting service"" to exchange financial product gifts"
2020-04-28 15:30:00,"신한·KB금융 ESG 경영성과, 글로벌기관서 인정","Shinhan·KB Finance ESG management performance, recognized as a global institution",Shinhan / KB financial ESG management results recognized by global institutions
2020-04-28 15:09:00,"신한금융, 부동산 종합관리서비스 선봬…그룹사 역량 집결",Shinhan Financial unveils comprehensive real estate management service Group company competency gathering,"Shinhan Finance, Real Estate Comprehensive Management Service Appearance ... Group Company Capabilities Concentrated"
2020-04-28 14:34:00,"신한금융, 탄소경영 우수 기업 선정","Shinhan Finance, selected as an excellent carbon management company","신한금융, 탄소경영 우수 기업 선정"
2020-04-28 14:34:00,"신한금융, 탄소경영 우수 기업 선정","Shinhan Finance, selected as an excellent carbon management company",Shinhan Finance selects excellent carbon management company
2020-04-28 14:26:00,"신한금융, 글로벌 탄소경영 우수기업에 6년째 선정","Shinhan Finance, selected as an excellent global carbon management company for 6 years","신한 금융, 글로벌 탄소 경영 우수 기업 에 6 년째 선정"
2020-04-28 15:09:00,"신한금융, 부동산 종합관리서비스 선봬…그룹사 역량 집결",Shinhan Financial unveils comprehensive real estate management service Group company competency gathering,"Shinhan Finance, Real Estate Comprehensive Management Service Appearance ... Group Company Capabilities Concentrated"
2020-04-28 10:08:00,"신한금융, 종합부동산서비스 '밸류플러스' 출시",Shinhan Finance launches comprehensive real estate service'Value Plus',"Shinhan Bank launches comprehensive real estate service ""Value Plus"""
2020-04-28 09:42:00,'원스톱 부동산 자산관리' 승부수 띄운 신한금융,Shinhan Financial to win the'One-Stop Real Estate Asset Management',"""One-stop real estate asset management"" Shinhan Finance"
2020-04-28 08:59:00,"신한금융, 부동산 종합관리 서비스 ‘신한부동산 밸류 플러스’ 출시","Shinhan Finance launches'Shinhan Real Estate Value Plus', a comprehensive real estate management service","Shinhan Finance launches ""Shinhan Real Estate Value Plus"", a comprehensive real estate management service"
2020-04-28 14:45:00,"신한은행, 금융상품 선물로 주고받는 '쏠 기프팅 서비스' 출시",Shinhan Bank launches'Sol Gifting Service' that is exchanged as a financial product gift,新韓銀行、金融商品のプレゼントに取り交わす「撮影機ティングサービス」を発表
2020-04-28 14:34:00,"신한금융, 탄소경영 우수 기업 선정","Shinhan Finance, selected as an excellent carbon management company",新韓金融、炭素経営優秀企業選定
2020-04-28 14:34:00,"신한금융, 탄소경영 우수 기업 선정","Shinhan Finance, selected as an excellent carbon management company",Shinhan Finance selects excellent carbon management company
2020-04-28 14:26:00,"신한금융, 글로벌 탄소경영 우수기업에 6년째 선정","신한금융, 글로벌 탄소경영 우수기업에 6년째 선정",Shinhan Bank pruned to a global carbon management excellent company for the sixth year
2020-04-28 11:34:00,"신한금융, 부동산 서비스 ‘새 엔진’ 달다","Shinhan Finance, “new engine” for real estate service","Shinhan Finance, Real Estate Service ""New Engine"" Sweet"
2020-04-28 08:58:00,"신한금융, '신한부동산 벨류플러스'…종합부동산 솔루션 지향","Shinhan Finance,'Shinhan Real Estate Value Plus'... Aiming for comprehensive real estate solutions","Shinhan Finance, ""Shinhan Real Estate Value Plus"" ... Comprehensive real estate solution oriented"
2020-04-28 08:45:00,"신한금융, 부동산개발·투자 종합서비스 해준다",Shinhan Finance provides comprehensive real estate development and investment services,"Shinhan Finance, real estate development and investment comprehensive services"
2020-04-27 16:14:00,"하나·신한·KB…은행株, 모처럼 `날았다`","하나·신한·KB…은행株, 모처럼 `날았다`","One, Shinhan, KB ... Bank stocks, `flyed`"
2020-04-27 15:59:00,"신한금융, 미얀마에 '코로나19 진단키트' 지원",Shinhan Financial to provide'Corona 19 diagnostic kit' to Myanmar,"Shinhan Bank supports ""Corona 19 diagnostic kit"" in Myanmar"
2020-04-27 15:26:00,"신한금융, 미얀마에 코로나 진단키트 1만명 분 지원","Shinhan Financial Supports 10,000 Corona Diagnosis Kits to Myanmar","Shinhan Finance supports 10,000 corona diagnostic kits in Myanmar"
2020-04-27 15:20:00,"신한금융, 미얀마에 코로나 진단키트 1만명분·방호복 300벌 지원","Shinhan Financial Group provides 10,000 corona diagnostic kits and 300 protective suits to Myanmar",新韓金融、ミャンマーにコロナ診断キット1万人分・防護服300着をサポート
2020-04-27 14:31:00,"신한금융, 미얀마에 코로나 진단키트 지원",Shinhan Financial to support corona diagnostic kit to Myanmar,Shinhan Finance supports corona diagnostic kit in Myanmar
2020-04-27 15:36:00,"신한금융그룹, 미얀마에 코로나19 진단키트 지원",Shinhan Financial Group Provides Corona 19 Diagnosis Kit to Myanmar,新韓金融グループ、ミャンマーにコロナ19の診断キットをサポート
2020-04-27 15:07:00,"신한금융, 미얀마에 코로나19 진단키트 기부",Shinhan Financial to donate COVID-19 diagnostic kit to Myanmar,Shinhan Finance donates Corona 19 diagnostic kit to Myanmar
2020-04-27 15:00:00,"신한금융, 미얀마에 'K-방역' 전파…진단키트 기부",Shinhan Financial to spread'K-Defense' to Myanmar... Donation of diagnostic kit,新韓金融、ミャンマーに「K-防疫」電波...診断キット寄付
2020-04-27 15:12:00,"1분기 금융지주 실적…신한·하나 웃고, KB·우리 울상(종합)","Financial holdings performance in the first quarter... Shinhan·Hana Laughing, KB·We Cry (Comprehensive)","1 분기 금융지 주 실적… 신한 · 하나 웃고, KB · 우리 울상 (종합)"
2020-04-27 14:40:00,"신한은행, 새 광고 '내 돈 관리의 끝판왕' 선봬","Shinhan Bank unveils new advertisement,'The End King of My Money Management'","Shinhan Bank launches new ad ""The End of My Money Management King"""
2020-04-27 14:08:00,"[특징주]KB·하나·신한지주, 외인 매수에 `급등`","[Features] KB·Hana·Shinhan Holdings,'Surge' in Foreigner Purchase",【トゥクジンジュ] KB・つ・新韓持株、外人枚数に `急騰`
2020-04-28 08:45:00,"신한금융, 부동산개발·투자 종합서비스 해준다",Shinhan Finance provides comprehensive real estate development and investment services,"신한 금융, 부동 산개 발 · 투자 종합서 비스 해준다"
2020-04-27 16:14:00,"하나·신한·KB…은행株, 모처럼 `날았다`","Hana, Shinhan, KB… Bank 株, long-awaited `fly`","One, Shinhan, KB ... Bank stocks, `flyed`"
2020-04-27 15:59:00,"신한금융, 미얀마에 '코로나19 진단키트' 지원",Shinhan Financial to provide'Corona 19 diagnostic kit' to Myanmar,"Shinhan Bank supports ""Corona 19 diagnostic kit"" in Myanmar"
2020-04-27 15:26:00,"신한금융, 미얀마에 코로나 진단키트 1만명 분 지원","Shinhan Financial Supports 10,000 Corona Diagnosis Kits to Myanmar","Shinhan Finance supports 10,000 corona diagnostic kits in Myanmar"
2020-04-27 15:20:00,"신한금융, 미얀마에 코로나 진단키트 1만명분·방호복 300벌 지원","신한금융, 미얀마에 코로나 진단키트 1만명분·방호복 300벌 지원","신한 금융, 미얀 마에 코로나 진단 키트 1 만명분 · 방호복 300 벌 지원"
2020-04-27 14:31:00,"신한금융, 미얀마에 코로나 진단키트 지원",Shinhan Financial to support corona diagnostic kit to Myanmar,Shinhan Finance supports corona diagnostic kit in Myanmar
2020-04-27 15:36:00,"신한금융그룹, 미얀마에 코로나19 진단키트 지원","신한금융그룹, 미얀마에 코로나19 진단키트 지원","신한 금융그룹, 미얀 마에 코로나 19 진단 키트 지원"
2020-04-27 15:07:00,"신한금융, 미얀마에 코로나19 진단키트 기부",Shinhan Financial to donate COVID-19 diagnostic kit to Myanmar,"신한금융, 미얀마에 코로나19 진단키트 기부"
2020-04-27 15:00:00,"신한금융, 미얀마에 'K-방역' 전파…진단키트 기부",Shinhan Financial to spread'K-Defense' to Myanmar... Donation of diagnostic kit,"Shinhan Finance to Myanmar ""K-epidemic prevention"" radio wave ... Diagnostic kit donation"
2020-04-27 15:12:00,"1분기 금융지주 실적…신한·하나 웃고, KB·우리 울상(종합)","Financial holdings performance in the first quarter... Shinhan·Hana Laughing, KB·We Cry (Comprehensive)","Achievements of financial holdings in the first quarter ... Shinhan, Hana laughing, KB, our crying face (general)"
2020-04-27 14:40:00,"신한은행, 새 광고 '내 돈 관리의 끝판왕' 선봬","신한은행, 새 광고 '내 돈 관리의 끝판왕' 선봬","Shinhan Bank launches new ad ""The End of My Money Management King"""
2020-04-27 14:08:00,"[특징주]KB·하나·신한지주, 외인 매수에 `급등`","[Features] KB·Hana·Shinhan Holdings,'Surge' in Foreigner Purchase","[특징주] KB · 하나 · 신한 지주, 외인 매수 에 `급등`"
2020-04-27 09:31:00,"'신한지주' 5% 이상 상승, 무난한 실적. 비은행기여도에 프리미엄 부...","'Shinhan Holdings' rose more than 5%, good results. Premium wealth on non-bank contribution","'신한 지주' 5% 이상 상승, 무난한 실적. 비은 행기 여도 에 프리미 엄 부 ..."
2020-04-27 09:04:00,"현대모비스, 2분기 실적도 먹구름-신한","Hyundai Mobis, 2Q earnings also dark clouds","현대 모비스, 2 분기 실적도 먹구름-신한"
2020-04-27 04:03:00,"신한은행 `미래설계`, 전국 655개 영업점에 은퇴설계 전문 컨설턴트 ...","신한은행 `미래설계`, 전국 655개 영업점에 은퇴설계 전문 컨설턴트 ...",新韓銀行 '未来の設計 `、全国655の営業店に引退設計専門コンサルタント...
2020-04-27 14:31:00,"신한금융, 미얀마에 코로나 진단키트 지원",Shinhan Financial to support corona diagnostic kit to Myanmar,"신한 금융, 미얀 마에 코로나 진단 키트 지원"
2020-04-27 14:08:00,"[특징주]KB·하나·신한지주, 외인 매수에 `급등`","[Features] KB·Hana·Shinhan Holdings,'Surge' in Foreigner Purchase",【トゥクジンジュ] KB・つ・新韓持株、外人枚数に `急騰`
2020-04-27 09:31:00,"'신한지주' 5% 이상 상승, 무난한 실적. 비은행기여도에 프리미엄 부...","'Shinhan Holdings' rose more than 5%, good results. Premium wealth on non-bank contribution","""Shinhan holding"" increased by 5% or more, safe performance. Premium department for non-bank contribution ..."
2020-04-27 09:04:00,"현대모비스, 2분기 실적도 먹구름-신한","Hyundai Mobis, 2Q earnings also dark clouds","현대 모비스, 2 분기 실적도 먹구름-신한"
2020-04-27 04:03:00,"신한은행 `미래설계`, 전국 655개 영업점에 은퇴설계 전문 컨설턴트 ...","Shinhan Bank'Future Design', a consultant specializing in retirement planning in 655 branches nationwide...","Shinhan Bank'Future Design `, Retired Design Consultant at 655 Sales Offices Nationwide ..."
2020-04-26 18:08:00,"진옥동 신한은행장 ""소비자 권익강화""","Jin Ok-dong, head of Shinhan Bank, ""Enhancing consumer rights and interests""","진옥 동 신한 은 행장 ""소비 자 권익 강화"""
2020-04-26 17:57:00,"신한은행, 음식점에 15억 선결제","신한은행, 음식점에 15억 선결제",Shinhan Bank pays 1.5 billion in advance at restaurants
2020-04-26 09:26:00,"신한은행, '착한 선결제 대국민 캠페인' 동참…15억 선결제",Shinhan Bank participates in the'Good Prepayment Campaign for the People'... 1.5 billion prepayment,"신한 은행,'착한 선결제 대국민 캠페 인'동참… 15 억 선결제"
2020-04-26 09:01:00,신한은행도 15억원 규모 ‘선결제 캠페인’ 동참,Shinhan Bank also participated in the “Prepayment Campaign” worth 1.5 billion won,신한 은 행도 15 억원 규모 ‘선결제 캠페인’ 동참
2020-04-26 09:01:00,신한은행도 15억원 규모 ‘선결제 캠페인’ 동참,Shinhan Bank also participated in the “Prepayment Campaign” worth 1.5 billion won,"Shinhan Bank also participates in ""prepaid campaign"" of 1.5 billion won"
2020-04-26 09:00:00,"신한은행, '착한 선결제 캠페인'에 15억원 쓴다","신한은행, '착한 선결제 캠페인'에 15억원 쓴다",新韓銀行、「優しい前払いキャンペーン」に15億ウォン書く
2020-04-26 09:00:00,"신한은행, '착한 선결제 캠페인'에 15억원 쓴다",Shinhan Bank spends 1.5 billion won on'good prepayment campaign',"Shinhan Bank writes 1.5 billion won in ""gentle prepayment campaign"""
2020-04-26 16:02:00,신한은 위기때 강했다…리딩뱅크 경쟁서 KB 눌러,Shinhan was strong during the crisis... Leading Bank Competition KB Press,新韓は危機の時強かった...リーディングバンク競合でKB押し
2020-04-26 11:00:00,"급전 필요한 로봇기업, 신한은행에 가면…","If you go to Shinhan Bank, a robot company in need of dispatch...",給電に必要なロボット企業、新韓銀行に行けば...
2020-04-25 12:37:00,'디지털 DNA' 심는다…신한금융 혁신 나선 조용병 회장,"Planting'digital DNA'... Chairman Yong-Byeong Cho, who launched Shinhan Financial Innovation",'디지털 DNA' 심는다…신한금융 혁신 나선 조용병 회장
2020-04-26 09:01:00,신한은행도 15억원 규모 ‘선결제 캠페인’ 동참,Shinhan Bank also participated in the “Prepayment Campaign” worth 1.5 billion won,"Shinhan Bank also participates in ""prepaid campaign"" of 1.5 billion won"
2020-04-26 09:01:00,신한은행도 15억원 규모 ‘선결제 캠페인’ 동참,Shinhan Bank also participated in the “Prepayment Campaign” worth 1.5 billion won,신한은행도 15억원 규모 ‘선결제 캠페인’ 동참
2020-04-26 09:00:00,"신한은행, '착한 선결제 캠페인'에 15억원 쓴다",Shinhan Bank spends 1.5 billion won on'good prepayment campaign',"신한 은행,'착한 선결제 캠페 인'에 15 억원 쓴다"
2020-04-26 09:00:00,"신한은행, '착한 선결제 캠페인'에 15억원 쓴다",Shinhan Bank spends 1.5 billion won on'good prepayment campaign',"신한은행, '착한 선결제 캠페인'에 15억원 쓴다"
2020-04-25 12:37:00,'디지털 DNA' 심는다…신한금융 혁신 나선 조용병 회장,'디지털 DNA' 심는다…신한금융 혁신 나선 조용병 회장,'디지털 DNA' 심는다…신한금융 혁신 나선 조용병 회장
2020-04-25 00:48:00,"신한금융, '여성리더 육성' 멘토링 프로그램 진행","Shinhan Finance,'Women Leader Development' Mentoring Program","신한 금융,'여성 리더 육성' 멘토 링 프로그램 진행"
2020-04-24 18:37:00,"신한금융 ""코로나 대출 15兆 공급 전망..리스크 관리, 非이자 강화""","Shinhan Financial ""Prospects to supply 15 yen corona loans.. Risk management, non-interest strengthening""","新韓金融 ""コロナローン15兆供給見通し。リスク管理、非利息強化」"
2020-04-24 16:58:00,'리딩뱅크' 이어가는 신한금융..1분기 순익 9324억(종합),Shinhan Financial to continue'Leading Bank'.. 1Q net profit of 9324 billion (total),「リーディングバンク」継続新韓金融..1四半期の純利益9324億（総合）
2020-04-24 15:45:00,"'리딩뱅크' 이어가는 신한금융, 1분기 순익 9324억..전년比 1....","'리딩뱅크' 이어가는 신한금융, 1분기 순익 9324억..전년比 1....","'리딩뱅크' 이어가는 신한금융, 1분기 순익 9324억..전년比 1...."
2020-04-24 15:44:00,"[속보] 신한금융, 1분기 순이익 9324억원, 전년동기 1.5%↑","[속보] 신한금융, 1분기 순이익 9324억원, 전년동기 1.5%↑","[속보] 신한금융, 1분기 순이익 9324억원, 전년동기 1.5%↑"
2020-04-24 15:41:00,코로나 이겨낸 신한금융… 1분기 순익 1.5% 증가한 9324억원,Shinhan Financial Overcoming Corona... 1Q net income increased by 1.5% to KRW 9324 billion,코로나 이겨낸 신한금융… 1분기 순익 1.5% 증가한 9324억원
2020-04-24 18:24:00,"신한금융, 정책대출 확대에 대출자산 성장률 3→5%로 조정","신한금융, 정책대출 확대에 대출자산 성장률 3→5%로 조정","신한금융, 정책대출 확대에 대출자산 성장률 3→5%로 조정"
2020-04-24 18:13:00,1분기 실적선방 신한·하나금융···문제는 2분기,1분기 실적선방 신한·하나금융···문제는 2분기,1분기 실적선방 신한·하나금융···문제는 2분기
