Date,Title,EngTitle,JapEngTitle
2020-06-16 08:36:00,"[제약업 빅뱅]신흥주자 셀트리온,1세기 역사 제약업계 평정비결②","[Pharmaceutical Industry Big Bang] Emerging Runner Celltrion, 1st Century History Pharmaceutical Industry Evaluation Secret②","[Pharmaceutical Big Bang] Emerging Runner Celtorion, History of the 1st Century Pharmaceutical Industry Secrets ②"
2020-06-16 08:36:00,"[제약업 빅뱅]신흥주자 셀트리온,1세기 역사 제약업계 평정비결②","[Pharmaceutical Industry Big Bang] Emerging Runner Celltrion, 1st Century History Pharmaceutical Industry Evaluation Secret②","[Pharmaceutical Big Bang] Emerging Runner Celtorion, History of the 1st Century Pharmaceutical Industry Secrets ②"
2020-06-16 08:36:00,"[제약업 빅뱅]신흥주자 셀트리온,1세기 역사 제약업계 평정비결②","[Pharmaceutical Industry Big Bang] Emerging Runner Celltrion, 1st Century History Pharmaceutical Industry Evaluation Secret②","[Pharmaceutical Big Bang] Emerging Runner Celtorion, History of the 1st Century Pharmaceutical Industry Secrets ②"
2020-06-15 17:34:00,"김강립 차관, 셀트리온 방문 ""치료제 개발 전폭 지원하겠다""","김강립 차관, 셀트리온 방문 ""치료제 개발 전폭 지원하겠다""","Vice-Minister Gimganlip visits Celltrion ""Full support for therapeutic drug development"""
2020-06-15 13:09:00,시가총액 2배로…‘셀트리온 3형제’ 레벨업,Double the market cap... Level up for the '3 Celltrion Brothers',"Double the market capitalization ... Level up of ""Celltrion 3 Brothers"""
2020-06-15 10:09:00,시총비중 2배로…클라스 달라진 ‘셀트리온 3형제’,Double the market cap ratio... “The 3 Celltrion Brothers” have changed class,"Double the market capitalization ratio ... Class changed ""Celltrion 3 brothers"""
2020-06-15 11:08:00,[주식 초고수는 지금] 바이오팜 상장 기대 ‘SK’ 집중 매수···셀트...,"[Super high number of stocks now] Expect to list Biopharm, ‘SK’ intensive purchase...Selt...","[Stock Chogos is now] Expected to be listed on Biopalm ""SK"" Concentrated number ... Celtic ..."
2020-06-16 08:37:00,[제약업 빅뱅]기우성 셀트리온 대표가 말하는 셀트리온의 강점③,[Pharmaceutical Industry Big Bang] Celltrion's strengths ③,[Pharmaceutical Big Bang] Celltrion's strengths as stated by the representative of celltrion ③
2020-06-16 08:36:00,"[제약업 빅뱅]신흥주자 셀트리온,1세기 역사 제약업계 평정비결②","[Pharmaceutical Industry Big Bang] Emerging Runner Celltrion, 1st Century History Pharmaceutical Industry Evaluation Secret②","[Pharmaceutical Big Bang] Emerging Runner Celtorion, History of the 1st Century Pharmaceutical Industry Secrets ②"
2020-06-16 08:36:00,"[제약업 빅뱅]신흥주자 셀트리온,1세기 역사 제약업계 평정비결②","[Pharmaceutical Industry Big Bang] Emerging Runner Celltrion, 1st Century History Pharmaceutical Industry Evaluation Secret②","[Pharmaceutical Big Bang] Emerging Runner Celtorion, History of the 1st Century Pharmaceutical Industry Secrets ②"
2020-06-16 08:36:00,"[제약업 빅뱅]신흥주자 셀트리온,1세기 역사 제약업계 평정비결②","[Pharmaceutical Industry Big Bang] Emerging Runner Celltrion, 1st Century History Pharmaceutical Industry Evaluation Secret②","[제약업 빅뱅]신흥주자 셀트리온,1세기 역사 제약업계 평정비결②"
2020-06-15 17:34:00,"김강립 차관, 셀트리온 방문 ""치료제 개발 전폭 지원하겠다""","Vice Minister Kim Kang-rip visits Celltrion ""We will fully support the development of treatments""","Vice-Minister Gimganlip visits Celltrion ""Full support for therapeutic drug development"""
2020-06-15 13:09:00,시가총액 2배로…‘셀트리온 3형제’ 레벨업,Double the market cap... Level up for the '3 Celltrion Brothers',"Double the market capitalization ... Level up of ""Celltrion 3 Brothers"""
2020-06-15 10:09:00,시총비중 2배로…클라스 달라진 ‘셀트리온 3형제’,시총비중 2배로…클라스 달라진 ‘셀트리온 3형제’,"Double the market capitalization ratio ... Class changed ""Celltrion 3 brothers"""
2020-06-15 11:08:00,[주식 초고수는 지금] 바이오팜 상장 기대 ‘SK’ 집중 매수···셀트...,"[Super high number of stocks now] Expect to list Biopharm, ‘SK’ intensive purchase...Selt...","[Stock Chogos is now] Expected to be listed on Biopalm ""SK"" Concentrated number ... Celtic ..."
2020-06-15 11:01:00,"셀트리온 삼형제, 조정장에도 거침없이 질주",The three Celltrion brothers run without hesitation in the rowing ground,"Three brothers of Celltrion, sprinting without stagnation to the mediator"
2020-06-15 09:56:00,"셀트리온그룹, 유럽서 트룩시마 임상 2건 발표…""안전성 입증""","Celltrion Group announces two trials of Truxima in Europe… ""Proven safety""","Sertorion Group announces two Turku clinical cases in Europe ... ""Safety Proof"""
2020-06-15 09:51:00,"셀트리온그룹, 유럽 학회서 '트룩시마' 임상 2건 발표",Celltrion Group Announces Two Clinical Trials of'Truxima' at European Conference,"Sertorion Group presents two clinical cases of ""Turku Island"" at European conference"
2020-06-15 09:30:00,"셀트리온, 최근 5일 외국인 40만 4684주 순매수... 주가 29만...","Celltrion, net purchase of 4,4684 foreign shares on the last 5 days... 290,000 shares...","Celltrion, last 5 days, foreigners net purchase 404,684 shares ... stock price 290,000 ..."
2020-06-15 08:41:00,"셀트리온, 성장 로드맵 가시화···목표가 40% 상향","Celltrion visualizes growth roadmap, raises target by 40%",セルトリオン、成長ロードマップ可視化···目標40％上方
2020-06-15 08:31:00,"셀트리온, 명확한 성장 로드맵..목표가 35만원-유진","Celltrion, a clear roadmap for growth.. Target is 350,000 won-Eugene","Celltrion, a clear growth roadmap. Target 350,000 won-Eugene"
2020-06-15 08:08:00,"글로벌 바이오시밀러 1위 셀트리온, 목표가 40%↑-유진","Celltrion, No. 1 in global biosimilars, target price 40%↑-Eugene",グローバルバイオシミラー1位セルトリオン、目標の40％↑ - ユージン
2020-06-15 09:51:00,"셀트리온그룹, 유럽 학회서 '트룩시마' 임상 2건 발표",Celltrion Group Announces Two Clinical Trials of'Truxima' at European Conference,"Sertorion Group presents two clinical cases of ""Turku Island"" at European conference"
2020-06-15 09:30:00,"셀트리온, 최근 5일 외국인 40만 4684주 순매수... 주가 29만...","셀트리온, 최근 5일 외국인 40만 4684주 순매수... 주가 29만...","Celltrion, last 5 days, foreigners net purchase 404,684 shares ... stock price 290,000 ..."
2020-06-15 08:41:00,"셀트리온, 성장 로드맵 가시화···목표가 40% 상향","Celltrion visualizes growth roadmap, raises target by 40%","Celltrion, Growth Roadmap Visualization ... Target 40% Up"
2020-06-15 08:31:00,"셀트리온, 명확한 성장 로드맵..목표가 35만원-유진","셀트리온, 명확한 성장 로드맵..목표가 35만원-유진","Celltrion, a clear growth roadmap. Target 350,000 won-Eugene"
2020-06-15 08:08:00,"글로벌 바이오시밀러 1위 셀트리온, 목표가 40%↑-유진","Celltrion, No. 1 in global biosimilars, target price 40%↑-Eugene","Global biosimilar 1st place Celltrion, 40% of target ↑ --Eugene"
2020-06-15 07:02:00,"[김대성의 종목분석] 셀트리온, 네이버 제치고 시총 4위로 등극",[Kim Dae-sung's Stock Analysis] Celltrion beat Naver to 4th place in market cap,[Kim Daesung's event analysis] Sertorion climbs to 4th place in market value without neighbors
2020-06-14 17:31:00,"삼바·셀트리온, 주가 하이킥… 올 시총 40조 늘었다","Samba and Celltrion, stock price high kick... The market cap increased by 40 trillion this year.","Samba Celltrion, stock price high kick ... market capitalization increased by 40 trillion this year"
2020-06-14 14:40:00,[주간HOT종목]'셀트리온' 종합제약사로 도약…신고가 행진,[Weekly HOT event]'Celltrion' leaps forward as a general pharmaceutical company... Report march,"[Weekly HOT event] ""Celltrion"" Leap to a general pharmaceutical company ... Declaration marches"
2020-06-14 11:01:00,"[숫자로 본 K바이오] 셀트리온, 국내 제약 두번째 큰 M&A","[K-Bio in numbers] Celltrion, the second largest M&A in domestic pharmaceuticals",[数字で見たKバイオ]セルトリオン、国内の製薬二番目に大きなM＆A
2020-06-14 10:54:00,[마켓포인트]코스피 외국인 주간 순매수 1위 `셀트리온`,"[Market Point]'Celltrion', No. 1 in KOSPI Foreign Weekly Net Purchase",[Market Point] KOSPI Foreigners Weekly Net Purchase 1st place `Celltrion`
2020-06-13 11:01:00,"[제약 바이오 이모저모] 셀트리온, 다케다제약 亞太권리 인수","[제약 바이오 이모저모] 셀트리온, 다케다제약 亞太권리 인수","[Restricted biotechnology] Celltrion acquires Takeda Pharmaceutical Co., Ltd."
2020-06-12 17:38:00,"K바이오 ‘투톱’ 삼바·셀트리온3형제, 시총 100조시대 활짝","K-Bio's “two-top” Samba and Celltrion brothers, with a market cap of 100 trillion","K Bio ""Two Top"" Samba Celltrion 3 Brothers, Market Capitalization 100 Joshi Depa"
2020-06-13 11:01:00,"[제약 바이오 이모저모] 셀트리온, 다케다제약 亞太권리 인수",[Pharmaceutical Bio Essence] Celltrion acquires Takeda Pharmaceutical's 亞太 rights,"[Restricted biotechnology] Celltrion acquires Takeda Pharmaceutical Co., Ltd."
2020-06-12 17:38:00,"K바이오 ‘투톱’ 삼바·셀트리온3형제, 시총 100조시대 활짝","K-Bio's “two-top” Samba and Celltrion brothers, with a market cap of 100 trillion","K Bio ""Two Top"" Samba Celltrion 3 Brothers, Market Capitalization 100 Joshi Depa"
2020-06-12 15:54:00,약세장에도 신고가..셀트리온 30만원 다왔다,"Reported to the bear market... Celltrion 300,000 won came.","Yaksejan also declares. Celltrion 300,000 won"
2020-06-12 15:03:00,"종합 제약사로 한발짝 더…셀트리온, 급락장서도 '신고가' 행진",One more step as a comprehensive pharmaceutical company Celltrion marches to'report price' even after plunging market,"종합 제약 사로 한발 짝 더… 셀트 리온, 급락 장서도'신고가' 행진"
2020-06-12 09:19:00,"알보칠·화이투벤 품은 셀트리온, 폭락장에도 달린다",Albochil and White2ven products run in Celltrion and crash sites,Arbotil / Chemical Itsuben product Celltrion and Pokurakujan also move
2020-06-12 08:25:00,"셀트리온, 다케다제약 아시아태평양 지역 프라이머리 케어(PC) 사업 ...","Celltrion, Takeda Pharmaceuticals Asia Pacific region primary care (PC) business ...",セルトリオン、武田製薬アジア太平洋地域プライマリーケア（PC）事業...
2020-06-12 05:46:00,화이투벤 효과?···셀트리온의 '다케다 M&A'가 중요한 이유는,What is the white-to-ven effect?...The reason Celltrion's'Takeda M&A' is important,"Is it the effect? The reason why Celltrion's ""Takeda M & A"" is important is"
2020-06-12 15:49:00,"셀트리온, 후속 바이오시밀러 2종 글로벌 임상 돌입",Celltrion enters global clinical trials for two subsequent biosimilar,"Two global clinical rushes, celltrion and subsequent biosimilars"
2020-06-12 13:27:00,"셀트리온, 후속 바이오시밀러 잇따라 글로벌 임상 돌입","셀트리온, 후속 바이오시밀러 잇따라 글로벌 임상 돌입",セルトリオン、後続のバイオシミラー相次いグローバル臨床突入
2020-06-12 10:58:00,"셀트리온, 천식·크론병 바이오시밀러 글로벌 임상 돌입",Celltrion enters global clinical trials for asthma and Crohn's disease biosimilars,"Celltrion, global clinical entry of biosimilars for asthma and Crohn's disease"
2020-06-12 09:59:00,셀트리온 “천식 등 차기 바이오시밀러 임상 순항”,Celltrion “The next biosimilar clinical cruise including asthma”,"Celltrion ""Clinical cruise of the next biosimilar such as asthma"""
2020-06-12 14:26:00,"한국다케다제약, 희망퇴직 실시…""셀트리온에 매각한 사업 정리""","Takeda Pharmaceutical Korea launches hopeful retirement… ""Consolidated business sold to Celltrion""","Takeda Pharmaceutical Co., Ltd., Voluntary Retirement ... ""Business Reorganization Sold to Celltrion"""
2020-06-12 14:15:00,삼성바이오·셀트리온헬스 대박 이어갈 공모주 온다,Samsung Bio and Celltrion Health are coming,삼성 바이 오 · 셀트 리온 헬스 대박 이 어갈 공모 주 온다
2020-06-12 13:39:00,"다케다 품은 셀트리온, 주가 천장 뚫었다","Celltrion embraces Takeda, stock price penetrated",Takeda Celltrion hits the ceiling of stock prices
2020-06-12 09:36:00,"신한금융투자 “셀트리온, 다케다 아태사업부 인수는 케미컬 사업에 긍정...","신한금융투자 “셀트리온, 다케다 아태사업부 인수는 케미컬 사업에 긍정...",Shinhan Financial Investment ”Celltrion Acquires Takeda Asia Pacific Division Positive for Chemical Business ...
2020-06-12 09:01:00,"""셀트리온, 다케다 인수 통해 글로벌 제약사 도약할 것""","""Celltrion will become a global pharmaceutical company through the acquisition of Takeda""","""Celltrion makes a leap forward as a global pharmaceutical company through the acquisition of Takeda"""
2020-06-12 11:28:00,"[피플&데이터] 셀트리온, 다케다제약 亞太지역 권리·자산 인수…서정진 ...","[People & Data] Celltrion, Takeda Pharmaceutical's acquisition of rights and assets in Yuta area… Jeongjin Seo ...","[People Data] Celltrion, Takeda Pharmaceutical Co., Ltd. Acquisition of rights and assets in the region ... Seo Jung Jin ..."
2020-06-12 09:15:00,"[피플앤데이터]서정진 셀트리온 회장, 은퇴 전 ‘글로벌 제약기업’의 ...","[People & Data] Jeong-jin Seo, Chairman of Celltrion, of a'global pharmaceutical company' before retirement...","[People and Data] Chairman Seo Jong Jin Sertorion, ""Global Pharmaceutical Company"" before retirement ..."
2020-06-12 11:16:00,[주식 초고수는 지금]‘셀트리온 3형제’ 매수 경쟁... 에코프로비엠·...,[주식 초고수는 지금]‘셀트리온 3형제’ 매수 경쟁... 에코프로비엠·...,"[Stock Chogos is now] ""Celltrion 3 Brothers"" Number Competition ... Eco-ProBM ..."
2020-06-12 10:37:00,"'셀트리온' 5% 이상 상승, 바이오시밀러 항체의약품(램시마IV, 트룩...","'셀트리온' 5% 이상 상승, 바이오시밀러 항체의약품(램시마IV, 트룩...","'셀트 리온' 5% 이상 상승, 바이 오시 밀러 항체 의 약품 (램시 마IV, 트룩 ..."
2020-06-12 10:01:00,"'셀트리온' 52주 신고가 경신, 바이오시밀러 항체의약품(램시마IV,...","52 weeks report of'Celltrion' was reported by Kyungshin, biosimilar antibody drugs (Remsima IV,...",「セルトリオン」52週申告が更新、バイオシミラーの抗体医薬品（ラム島IV、...
2020-06-12 11:16:00,[주식 초고수는 지금]‘셀트리온 3형제’ 매수 경쟁... 에코프로비엠·...,[Super high number of stocks now] Competition to buy “3 Celltrion brothers”... Ecopro BM·...,"[Stock Chogos is now] ""Celltrion 3 Brothers"" Number Competition ... Eco-ProBM ..."
2020-06-12 10:58:00,"셀트리온, 천식·크론병 바이오시밀러 글로벌 임상 돌입",Celltrion enters global clinical trials for asthma and Crohn's disease biosimilars,"셀트 리온, 천식 · 크론 병 바이 오시 밀러 글로벌 임상 돌입"
2020-06-12 09:59:00,셀트리온 “천식 등 차기 바이오시밀러 임상 순항”,셀트리온 “천식 등 차기 바이오시밀러 임상 순항”,"Celltrion ""Clinical cruise of the next biosimilar such as asthma"""
2020-06-12 10:37:00,"'셀트리온' 5% 이상 상승, 바이오시밀러 항체의약품(램시마IV, 트룩...","'Celltrion' rose more than 5%, biosimilar antibody drugs (Remsima IV, Truc...","""Celltrion"" increased by more than 5%, biosimilar antibody drug (Lamu IV, Turku ..."
2020-06-12 10:01:00,"'셀트리온' 52주 신고가 경신, 바이오시밀러 항체의약품(램시마IV,...","52 weeks report of'Celltrion' was reported by Kyungshin, biosimilar antibody drugs (Remsima IV,...",「セルトリオン」52週申告が更新、バイオシミラーの抗体医薬品（ラム島IV、...
2020-06-12 10:18:00,"셀트리온, 급락장서 '신고가'…다케타 사업부문 양수","Celltrion,'reporting price' in sharp decline... Taketa business division acquired","Celltrion, plunge collection book ""Declaration is"" ... Takeda business division positive"
2020-06-12 10:16:00,"[특징주]셀트리온, 다케다 APAC 사업 인수 소식에 52주 최고가","[Features] Celltrion, 52-week high price for acquisition of Takeda's APAC business","[Tukjinju] Celltrion, Takeda APAC business acquisition news, 52 weeks high"
2020-06-12 09:21:00,"[특징주]셀트리온, 다케다제약 아태지역 사업권 인수소식에 '52주 신...","[특징주]셀트리온, 다케다제약 아태지역 사업권 인수소식에 '52주 신...",【トゥクジンジュ]セルトリオン、武田製薬アジア太平洋地域の事業権の買収のニュースに'52週新...
2020-06-12 10:09:00,"셀트리온, 후속 바이오시밀러 글로벌 임상 잇단 착수","셀트리온, 후속 바이오시밀러 글로벌 임상 잇단 착수",Celltrion launches a series of global clinical trials for subsequent biosimilars
2020-06-12 09:48:00,"셀트리온, 후속 바이오시밀러 글로벌 임상 잇달아","Celltrion, successive global clinical trials of subsequent biosimilars","Celltrion, followed by global clinical practice of biosimilars"
2020-06-12 09:44:00,"셀트리온, 하락장에서 나홀로 상승··· 화이투벤·알보칠 등 사업권 인수","셀트리온, 하락장에서 나홀로 상승··· 화이투벤·알보칠 등 사업권 인수",セルトリオン、下げ相場で一人上昇···化イツベン・アルボチルなどの事業権取得
2020-06-12 09:36:00,"신한금융투자 “셀트리온, 다케다 아태사업부 인수는 케미컬 사업에 긍정적...",Shinhan Investment Corp. “Celltrion and Takeda's acquisition of Asia-Pacific division is positive for chemical business...,"Shinhan Financial Investment ”Celltrion Acquires Takeda Asia Pacific Division, Aggressive in Chemical Business ..."
2020-06-12 09:01:00,"""셀트리온, 다케다 인수 통해 글로벌 제약사 도약할 것""","""셀트리온, 다케다 인수 통해 글로벌 제약사 도약할 것""","""셀트 리온, 다케다 인수 통해 글로벌 제약사 도 약할 것"""
2020-06-12 09:30:00,"셀트리온, 주가 29만 1500원.. 전일대비 1.22%","셀트리온, 주가 29만 1500원.. 전일대비 1.22%",セルトリオン、株価29万1500ウォン。前日比1.22％
2020-06-12 09:20:00,"[특징주]셀트리온, 코스피 3%대 하락장에도 상승세","[Features] Celltrion, KOSPI's 3% decline but rises",【トゥクジンジュ]セルトリオン、コスピ3％台下げ相場でも上昇
2020-06-12 09:36:00,"신한금융투자 “셀트리온, 다케다 아태사업부 인수는 케미컬 사업에 긍정적...",Shinhan Investment Corp. “Celltrion and Takeda's acquisition of Asia-Pacific division is positive for chemical business...,"신한금융투자 “셀트리온, 다케다 아태사업부 인수는 케미컬 사업에 긍정적..."
2020-06-12 09:01:00,"""셀트리온, 다케다 인수 통해 글로벌 제약사 도약할 것""","""Celltrion will become a global pharmaceutical company through the acquisition of Takeda""","""셀트 리온, 다케다 인수 통해 글로벌 제약사 도 약할 것"""
2020-06-12 09:30:00,"셀트리온, 주가 29만 1500원.. 전일대비 1.22%","셀트리온, 주가 29만 1500원.. 전일대비 1.22%","셀트 리온, 주가 29 만 1500 원 .. 전일 대비 1.22%"
2020-06-12 09:21:00,"[특징주]셀트리온, 다케다제약 아태지역 사업권 인수소식에 '52주 신고...",[Features] Celltrion reports '52 weeks to the acquisition of Takeda Pharmaceutical's Asia-Pacific business rights...,[Tukjinju] Celltrion declares Takeda Pharmaceutical's acquisition of business rights in the Asia-Pacific region in the 52nd week ...
2020-06-12 09:20:00,"[특징주]셀트리온, 코스피 3%대 하락장에도 상승세","[특징주]셀트리온, 코스피 3%대 하락장에도 상승세","[특징 주] 셀 트리온, 코스피 3% 대 하락장 에도 상승세"
2020-06-12 09:19:00,"알보칠·화이투벤 품은 셀트리온, 폭락장에도 달린다",Albochil and White2ven products run in Celltrion and crash sites,アルボチル・化イツベン品セルトリオン、ポクラクジャンも動く
2020-06-12 08:25:00,"셀트리온, 다케다제약 아시아태평양 지역 프라이머리 케어(PC) 사업 ...","Celltrion, Takeda Pharmaceuticals Asia Pacific region primary care (PC) business ...",セルトリオン、武田製薬アジア太平洋地域プライマリーケア（PC）事業...
2020-06-12 05:46:00,화이투벤 효과?···셀트리온의 '다케다 M&A'가 중요한 이유는,What is the white-to-ven effect?...The reason Celltrion's'Takeda M&A' is important,"Is it the effect? The reason why Celltrion's ""Takeda M & A"" is important is"
2020-06-12 09:15:00,"[피플앤데이터]서정진 셀트리온 회장, 은퇴 전 ‘글로벌 제약기업’의 꿈...","[People & Data] Celltrion Chairman Seo Jeong-jin, dream of becoming a “global pharmaceutical company” before retirement...",【ピープル・アンド・データ]ソ・ジョンジンセルトリオン会長、引退前「グローバル製薬企業」の夢...
2020-06-12 09:15:00,"[피플앤데이터]서정진 셀트리온 회장, 은퇴 전 ‘글로벌 제약기업’의 꿈...","[피플앤데이터]서정진 셀트리온 회장, 은퇴 전 ‘글로벌 제약기업’의 꿈...","[People and Data] Chairman Seo Jong Jin Sertorion, dream of ""global pharmaceutical company"" before retirement ..."
2020-06-12 08:49:00,"셀트리온, 다케다 APAC 프라이머리케어 사업부문 양수",Celltrion acquired Takeda APAC Primary Care Business,セルトリオン、武田APACプライマリーケア事業部門正
2020-06-12 08:06:00,"셀트리온, 日다케다 아태 사업 인수…""종합 제약사로 발돋움""-미래","셀트리온, 日다케다 아태 사업 인수…""종합 제약사로 발돋움""-미래","Celltrion acquires Nitakeda Asia-Pacific business ... ""Growth into a comprehensive pharmaceutical company"" --Future"
2020-06-12 07:54:00,"셀트리온, 종합 제약사로 발돋움-미래에셋대우",Celltrion emerges as a comprehensive pharmaceutical company-Mirae Asset Daewoo,Celltrion grows into a comprehensive pharmaceutical company-future asset treatment
2020-06-11 19:49:00,"셀트리온, 첫 대형 M&A…다케다제약 亞太권리 3324억에 인수","Celltrion, the first major M&A… Takeda Pharmaceutical's acquisition of 3324 billion won","셀트 리온, 첫 대형 M & A… 다케다 제약 亞 권리 3324 억에 인수"
2020-06-11 19:37:00,"M&A 나선 셀트리온, 다케다제약의 아태 지역 제품군 3324억원에 ...","Celltrion, an M&A, to takeda Pharm's Asia-Pacific product line to KRW 3324 billion ...","M & A 나선 셀 트리온, 다케다제 약의 아태 지역 제품 군 3324 억원 에 ..."
2020-06-11 18:21:00,셀트리온 첫 글로벌 M&A…다케다제약 아태지역 사업 인수,Celltrion's first global M&A… Takeda Pharmaceutical's Asia-Pacific business acquisition,Celltrion's first global M & A ... Takeda Pharmaceutical Asia Pacific business acquisition
2020-06-11 18:16:00,화이투벤·알보칠 셀트리온이 판다…첫 대형 M&A,White2ben·Albochill Celltrion sells… First big M&A,Itsuben Arbochill Sertorion is a panda ... the first large-scale M & A
2020-06-11 18:16:00,화이투벤·알보칠 셀트리온이 판다…첫 대형 M&A,화이투벤·알보칠 셀트리온이 판다…첫 대형 M&A,化イツベン・アルボチルセルトリオンがパンダ...初の大型M＆A
2020-06-12 08:06:00,"셀트리온, 日다케다 아태 사업 인수…""종합 제약사로 발돋움""-미래","Celltrion acquires Japan's Takeda Asia-Pacific business... ""Becoming a comprehensive pharmaceutical company""-future","Celltrion acquires Nitakeda Asia-Pacific business ... ""Growth into a comprehensive pharmaceutical company"" --Future"
2020-06-12 07:54:00,"셀트리온, 종합 제약사로 발돋움-미래에셋대우",Celltrion emerges as a comprehensive pharmaceutical company-Mirae Asset Daewoo,"셀트리온, 종합 제약사로 발돋움-미래에셋대우"
2020-06-12 05:46:00,화이투벤 효과?···셀트리온의 '다케다 M&A'가 중요한 이유는,What is the white-to-ven effect?...The reason Celltrion's'Takeda M&A' is important,화이투 벤 효과? ··· 셀 트리 온의'다케다 M & A'가 중요한 이유는
2020-06-11 19:49:00,"셀트리온, 첫 대형 M&A…다케다제약 亞太권리 3324억에 인수","Celltrion, the first major M&A… Takeda Pharmaceutical's acquisition of 3324 billion won","셀트리온, 첫 대형 M&A…다케다제약 亞太권리 3324억에 인수"
2020-06-11 19:37:00,"M&A 나선 셀트리온, 다케다제약의 아태 지역 제품군 3324억원에 ...","M&A 나선 셀트리온, 다케다제약의 아태 지역 제품군 3324억원에 ...",M＆Aの螺旋セルトリオン、武田製薬のアジア太平洋地域スイート3324億ウォンに...
2020-06-11 18:21:00,셀트리온 첫 글로벌 M&A…다케다제약 아태지역 사업 인수,Celltrion's first global M&A… Takeda Pharmaceutical's Asia-Pacific business acquisition,셀트리온 첫 글로벌 M&A…다케다제약 아태지역 사업 인수
2020-06-11 18:16:00,화이투벤·알보칠 셀트리온이 판다…첫 대형 M&A,화이투벤·알보칠 셀트리온이 판다…첫 대형 M&A,Itsuben Arbochill Sertorion is a panda ... the first large-scale M & A
2020-06-11 18:16:00,화이투벤·알보칠 셀트리온이 판다…첫 대형 M&A,화이투벤·알보칠 셀트리온이 판다…첫 대형 M&A,화이투벤·알보칠 셀트리온이 판다…첫 대형 M&A
2020-06-11 19:03:00,셀트리온 '화이투벤'·'알보칠' 판다…다케다 의약품 사업 인수,Celltrion sells'White 2 Ben' and'Albochill'... Takeda pharmaceutical business acquired,셀트리온 '화이투벤'·'알보칠' 판다…다케다 의약품 사업 인수
2020-06-11 18:45:00,"셀트리온, 3300억원짜리 M&A…日 다케다 아태지역 사업 인수","셀트리온, 3300억원짜리 M&A…日 다케다 아태지역 사업 인수","셀트 리온, 3300 억원 짜리 M & A… Sun 다케다 아태지 역 사업 인수"
2020-06-11 18:07:00,"[공시] 셀트리온, 다케다제약 아태지역 '프라이머리 케어' 사업 인수","[Disclosure] Celltrion, Takeda Pharmaceutical's acquisition of'Primary Care' business in Asia Pacific","[공시] 셀트리온, 다케다제약 아태지역 '프라이머리 케어' 사업 인수"
2020-06-11 18:37:00,"11일, 외국인 거래소에서 셀트리온(+7.26%), LG화학(+5.23...","On the 11th, Celltrion (+7.26%), LG Chem (+5.23...","On the 11th, at the foreign exchange, Celltrion (+ 7.26%), LG Chem (+ 5.23 ..."
2020-06-11 17:53:00,[MK라씨로] 셀트리온·레고켐…잇단 호재에 바이오株 신바람,[MK라씨로] 셀트리온·레고켐…잇단 호재에 바이오株 신바람,[MK라 씨로] 셀 트리온 · 레고 켐… 잇단 호재 에 바이오 Stock 신바람
2020-06-11 17:44:00,[유가증권시장 공시] 셀트리온 / 롯데지주 / 이마트 등,[유가증권시장 공시] 셀트리온 / 롯데지주 / 이마트 등,[유가증권시장 공시] 셀트리온 / 롯데지주 / 이마트 등
2020-06-11 15:38:00,셀트리온·셀트리온헬스케어 호평 속 나란히 신고가,셀트리온·셀트리온헬스케어 호평 속 나란히 신고가,셀트리온·셀트리온헬스케어 호평 속 나란히 신고가
2020-06-11 11:22:00,코로나19 백신 ‘램시마’ 임상 착수에...셀트리온·셀트리온헬스케어 ...,코로나19 백신 ‘램시마’ 임상 착수에...셀트리온·셀트리온헬스케어 ...,코로나19 백신 ‘램시마’ 임상 착수에...셀트리온·셀트리온헬스케어 ...
2020-06-11 10:42:00,셀트리온·셀트리온헬스케어 코로나19 임상 소식에 신고가,Celltrion·Celltrion Healthcare reported on COVID-19 clinical news,Reported in the clinical news of Celltrion Celtorion Healthcare Corona 19
2020-06-11 09:09:00,영국서 램시마 코로나 치료제 시험..셀트리온 '쭉쭉',영국서 램시마 코로나 치료제 시험..셀트리온 '쭉쭉',英国でラム島コロナ治療試験。セルトリオン」ぐんぐん」
2020-06-11 13:51:00,"[fnRASSI]셀트리온, 52주 신고가...8.01% ↑","[fnRASSI]셀트리온, 52주 신고가...8.01% ↑","[fnRASSI]셀트리온, 52주 신고가...8.01% ↑"
2020-06-11 11:26:00,"셀트리온, 바이오시밀러(복제 바이오의약품) 테마 상승세에 11.55% ...","Celltrion, biosimilar (replica biopharmaceutical) theme rising 11.55%","셀트리온, 바이오시밀러(복제 바이오의약품) 테마 상승세에 11.55% ..."
2020-06-11 18:16:00,"셀트리온, 당뇨 등 만성질환 치료제 진출···다케다지역 아태 사업 인수","셀트리온, 당뇨 등 만성질환 치료제 진출···다케다지역 아태 사업 인수","셀트리온, 당뇨 등 만성질환 치료제 진출···다케다지역 아태 사업 인수"
2020-06-11 18:07:00,"[공시] 셀트리온, 다케다제약 아태지역 '프라이머리 케어' 사업 인수","[Disclosure] Celltrion, Takeda Pharmaceutical's acquisition of'Primary Care' business in Asia Pacific","[공시] 셀트리온, 다케다제약 아태지역 '프라이머리 케어' 사업 인수"
2020-06-11 17:53:00,[MK라씨로] 셀트리온·레고켐…잇단 호재에 바이오株 신바람,[MK라씨로] 셀트리온·레고켐…잇단 호재에 바이오株 신바람,[MK라씨로] 셀트리온·레고켐…잇단 호재에 바이오株 신바람
