,Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred,New_date(str),New_Date(dt)
2285,2020-05-06 10:02:00,"LG Electronics, 1,000 domestic and overseas patents only for steam Leading new home appliances",0,0.0,0.0,1.0,0.0,0,2020-5-6,2020-05-06 00:00:00
2286,2020-05-06 10:02:00,"LG Electronics, 1,000 domestic and overseas patents only for steam Leading new home appliances",0,0.0,0.0,1.0,0.0,0,2020-5-6,2020-05-06 00:00:00
2287,2020-05-06 10:00:00,"LG Electronics registers 1,000 domestic and overseas steam patents ""Differentiation technology""",-1,0.0,0.0,1.0,0.0,0,2020-5-6,2020-05-06 00:00:00
2288,2020-05-06 08:34:00,"LG Electronics, 2Q operating profit forecast to decline 40% YoY-Kyobo",0,0.0,0.244,0.7559999999999999,0.4404,1,2020-5-6,2020-05-06 00:00:00
2289,2020-05-05 17:30:00,"“Even though Tokyo Olympics was postponed” LG Electronics, 8K OLED TV appeared in Japan next month",-1,0.0,0.0,1.0,0.0,0,2020-5-6,2020-05-06 00:00:00
2290,2020-05-05 17:12:00,LG Electronics' blood donation campaign for'MZ generation' in Russia,0,0.0,0.0,1.0,0.0,0,2020-5-6,2020-05-06 00:00:00
2291,2020-05-05 14:48:00,Corona Ride...LG Electronics Online Shop Growing Up,0,0.0,0.221,0.779,0.1779,1,2020-5-5,2020-05-05 00:00:00
2292,2020-05-04 18:01:00,"LG Electronics, blood donation marketing in Russia",0,0.0,0.0,1.0,0.0,0,2020-5-5,2020-05-05 00:00:00
2293,2020-05-04 11:45:00,"LG Electronics, 2nd quarter corona direct hit... ""The stock is undervalued""",0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2294,2020-05-06 10:01:00,"LG Electronics'steam technology' surpassed 1,000 patents...No.",1,0.0,0.0,1.0,0.0,0,2020-5-6,2020-05-06 00:00:00
2295,2020-05-06 10:00:00,"LG Electronics registers 1,000 domestic and overseas steam patents ""Differentiation technology""",-1,0.0,0.0,1.0,0.0,0,2020-5-6,2020-05-06 00:00:00
2296,2020-05-06 10:01:00,"LG Electronics'steam technology' surpassed 1,000 patents...No.",1,0.0,0.0,1.0,0.0,0,2020-5-6,2020-05-06 00:00:00
2297,2020-05-05 17:30:00,"“Even though Tokyo Olympics was postponed” LG Electronics, 8K OLED TV appeared in Japan next month",-1,0.0,0.0,1.0,0.0,0,2020-5-6,2020-05-06 00:00:00
2298,2020-05-05 17:12:00,LG Electronics' blood donation campaign for'MZ generation' in Russia,0,0.0,0.0,1.0,0.0,0,2020-5-6,2020-05-06 00:00:00
2299,2020-05-05 14:48:00,Corona Ride...LG Electronics Online Shop Growing Up,0,0.0,0.221,0.779,0.1779,1,2020-5-5,2020-05-05 00:00:00
2300,2020-05-04 18:01:00,"LG Electronics, blood donation marketing in Russia",0,0.0,0.0,1.0,0.0,0,2020-5-5,2020-05-05 00:00:00
2301,2020-05-04 11:45:00,"LG Electronics, 2nd quarter corona direct hit... ""The stock is undervalued""",0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2302,2020-05-04 10:02:00,LG Electronics holds a unique blood donation campaign for the Russian MZ generation,0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2303,2020-05-04 10:02:00,LG Electronics holds a unique blood donation campaign for the Russian MZ generation,0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2304,2020-05-04 10:01:00,LG Electronics holds a unique blood donation campaign for the Russian MZ generation,0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2305,2020-05-04 10:00:00,LG Electronics “Saving lives through blood donation”… Unique campaign for Russian MZ generation,0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2306,2020-05-04 10:00:00,LG Electronics “Saving lives through blood donation”… Unique campaign for Russian MZ generation,0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2307,2020-05-04 10:00:00,LG Electronics “Saving lives through blood donation”… Unique campaign for Russian MZ generation,0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2308,2020-05-04 08:43:00,"""LG Electronics, inevitable poor performance..Competitiveness will be strengthened""-Mirae Asset Daewoo",1,0.228,0.184,0.588,-0.1531,-1,2020-5-4,2020-05-04 00:00:00
2309,2020-05-04 10:01:00,LG Electronics holds a unique blood donation campaign for the Russian MZ generation,0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2310,2020-05-04 10:00:00,LG Electronics “Saving lives through blood donation”… Unique campaign for Russian MZ generation,0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2311,2020-05-04 10:00:00,LG Electronics “Saving lives through blood donation”… Unique campaign for Russian MZ generation,0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2312,2020-05-04 10:00:00,LG Electronics “Saving lives through blood donation”… Unique campaign for Russian MZ generation,0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2313,2020-05-04 08:43:00,"""LG Electronics, inevitable poor performance..Competitiveness will be strengthened""-Mirae Asset Daewoo",1,0.228,0.184,0.588,-0.1531,-1,2020-5-4,2020-05-04 00:00:00
2314,2020-05-04 07:38:00,LG Electronics hits Corona 19 directly in the second quarter-Hana Financial Investment,0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2315,2020-05-03 17:11:00,"A 26m high extra-large signage... LG Electronics, installed in Teheran-ro",0,0.0,0.0,1.0,0.0,0,2020-5-4,2020-05-04 00:00:00
2316,2020-05-03 13:27:00,LG Electronics Extra Large LED Signage,0,0.0,0.0,1.0,0.0,0,2020-5-3,2020-05-03 00:00:00
2317,2020-05-03 13:26:00,LG Electronics Extra Large LED Signage,0,0.0,0.0,1.0,0.0,0,2020-5-3,2020-05-03 00:00:00
2318,2020-05-03 11:40:00,LG Electronics super large LED signage installation,0,0.0,0.39399999999999996,0.606,0.5994,1,2020-5-3,2020-05-03 00:00:00
2319,2020-05-03 11:40:00,LG Electronics super large LED signage installation,0,0.0,0.39399999999999996,0.606,0.5994,1,2020-5-3,2020-05-03 00:00:00
2320,2020-05-03 11:27:00,LG Electronics super large LED signage installation,0,0.0,0.39399999999999996,0.606,0.5994,1,2020-5-3,2020-05-03 00:00:00
2321,2020-05-03 10:01:00,"LG Electronics introduces ultra-large LED signage in Teheran-ro, Gangnam",0,0.0,0.0,1.0,0.0,0,2020-5-3,2020-05-03 00:00:00
2322,2020-05-03 10:46:00,LG Electronics installs ultra-large LED signage at Times Square in Korea,0,0.0,0.0,1.0,0.0,0,2020-5-3,2020-05-03 00:00:00
2323,2020-05-03 10:15:00,LG Electronics installs ultra-large LED signage in the middle of Teheran-ro,0,0.0,0.0,1.0,0.0,0,2020-5-3,2020-05-03 00:00:00
2324,2020-05-03 10:01:00,"LG Electronics introduces ultra-large LED signage in Teheran-ro, Gangnam",0,0.0,0.0,1.0,0.0,0,2020-5-3,2020-05-03 00:00:00
2325,2020-05-03 10:00:00,"LG Electronics installed super-large signage on Teheran-ro...""Strengthening product marketing""",1,0.0,0.0,1.0,0.0,0,2020-5-3,2020-05-03 00:00:00
2326,2020-05-03 10:00:00,"LG Electronics installed super-large signage on Teheran-ro...""Strengthening product marketing""",1,0.0,0.0,1.0,0.0,0,2020-5-3,2020-05-03 00:00:00
2327,2020-05-02 09:40:00,1Q Earnings Surprise LG Electronics... Q2?,0,0.0,0.29600000000000004,0.7040000000000001,0.2732,1,2020-5-2,2020-05-02 00:00:00
2328,2020-05-01 19:04:00,Developed'OLED performance enhancement deposition equipment' through joint research with LG Electronics and others,0,0.0,0.0,1.0,0.0,0,2020-5-2,2020-05-02 00:00:00
2329,2020-05-01 17:23:00,LG Electronics ranked first in the world home appliance in the first quarter,0,0.0,0.0,1.0,0.0,0,2020-5-2,2020-05-02 00:00:00
2330,2020-05-01 11:19:00,LG Electronics is worried about 2Q even with 1Q results above expectations-Hana,0,0.16699999999999998,0.0,0.833,-0.29600000000000004,-1,2020-5-1,2020-05-01 00:00:00
2331,2020-05-01 09:01:00,"""LG Electronics 2nd and 4th quarter earnings deterioration inevitable due to the aftermath of Corona 19""",-1,0.0,0.0,1.0,0.0,0,2020-5-1,2020-05-01 00:00:00
2332,2020-05-03 11:40:00,LG Electronics super large LED signage installation,0,0.0,0.39399999999999996,0.606,0.5994,1,2020-5-3,2020-05-03 00:00:00
2333,2020-05-03 11:40:00,LG Electronics super large LED signage installation,0,0.0,0.39399999999999996,0.606,0.5994,1,2020-5-3,2020-05-03 00:00:00
2334,2020-05-03 11:27:00,LG Electronics super large LED signage installation,0,0.0,0.39399999999999996,0.606,0.5994,1,2020-5-3,2020-05-03 00:00:00
2335,2020-05-03 10:01:00,"LG Electronics introduces ultra-large LED signage in Teheran-ro, Gangnam",0,0.0,0.0,1.0,0.0,0,2020-5-3,2020-05-03 00:00:00
2336,2020-05-03 10:46:00,LG Electronics installs ultra-large LED signage at Times Square in Korea,0,0.0,0.0,1.0,0.0,0,2020-5-3,2020-05-03 00:00:00
2337,2020-05-03 10:01:00,"LG Electronics introduces ultra-large LED signage in Teheran-ro, Gangnam",0,0.0,0.0,1.0,0.0,0,2020-5-3,2020-05-03 00:00:00
2338,2020-05-03 10:00:00,"LG Electronics installed super-large signage on Teheran-ro...""Strengthening product marketing""",1,0.0,0.0,1.0,0.0,0,2020-5-3,2020-05-03 00:00:00
2339,2020-05-03 10:00:00,"LG Electronics installed super-large signage on Teheran-ro...""Strengthening product marketing""",1,0.0,0.0,1.0,0.0,0,2020-5-3,2020-05-03 00:00:00
2340,2020-05-02 09:40:00,1Q Earnings Surprise LG Electronics... Q2?,0,0.0,0.29600000000000004,0.7040000000000001,0.2732,1,2020-5-2,2020-05-02 00:00:00
2341,2020-05-01 19:04:00,Developed'OLED performance enhancement deposition equipment' through joint research with LG Electronics and others,0,0.0,0.0,1.0,0.0,0,2020-5-2,2020-05-02 00:00:00
2342,2020-05-01 17:41:00,LG Electronics surpassed US Whirlpool sales in the first quarter of household appliances for two consecutive years… World No. 1 mask...,0,0.10400000000000001,0.0,0.8959999999999999,-0.29600000000000004,-1,2020-5-2,2020-05-02 00:00:00
2343,2020-05-01 11:19:00,LG Electronics is worried about 2Q even with 1Q results above expectations-Hana,0,0.16699999999999998,0.0,0.833,-0.29600000000000004,-1,2020-5-1,2020-05-01 00:00:00
2344,2020-05-01 09:01:00,"""LG Electronics 2nd and 4th quarter earnings deterioration inevitable due to the aftermath of Corona 19""",-1,0.0,0.0,1.0,0.0,0,2020-5-1,2020-05-01 00:00:00
2345,2020-04-30 10:03:00,"LG Electronics to supply additional cooking robots to VIPS, a family restaurant",0,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2346,2020-04-30 10:01:00,LG Electronics-CJ Foodville Introduces'LG Chloe Chef Bot' to VIPS Store,-1,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2347,2020-04-30 10:01:00,LG Electronics-CJ Foodville Introduces'LG Chloe Chef Bot' to VIPS Store,-1,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2348,2020-04-29 17:52:00,"LG Electronics, which advanced in the first quarter, is very nervous about North American shutdown",-1,0.138,0.115,0.747,-0.10099999999999999,-1,2020-4-30,2020-04-30 00:00:00
2349,2020-04-29 17:35:00,"LG Electronics recovers from '1 trillion operating profit', but has taken care of it...",-1,0.0,0.249,0.7509999999999999,0.6486,1,2020-4-30,2020-04-30 00:00:00
2350,2020-04-29 17:03:00,LG Electronics failed to laugh even in 1Q earnings...,-1,0.237,0.259,0.504,0.0772,0,2020-4-30,2020-04-30 00:00:00
2351,2020-04-29 15:19:00,"[Complementary] LG Electronics, 1Q operating profit of KRW 1.90 trillion… 21.1% year-on-year↑",-1,0.0,0.209,0.7909999999999999,0.4404,1,2020-4-29,2020-04-29 00:00:00
2352,2020-04-29 15:19:00,"[Complementary] LG Electronics, 1Q operating profit of KRW 1.90 trillion… 21.1% year-on-year↑",-1,0.0,0.209,0.7909999999999999,0.4404,1,2020-4-29,2020-04-29 00:00:00
2353,2020-04-29 15:13:00,"LG Electronics,'earning surprise' amid the Corona 19 crisis...",0,0.0,0.231,0.769,0.2732,1,2020-4-29,2020-04-29 00:00:00
2354,2020-04-29 17:39:00,"LG Electronics, New Home Appliances and TVs'Laughed Widely' in Q1… Recaptured 1 trillion operating profit",-1,0.0,0.182,0.818,0.4404,1,2020-4-30,2020-04-30 00:00:00
2355,2020-05-01 19:04:00,Developed'OLED performance enhancement deposition equipment' through joint research with LG Electronics and others,0,0.0,0.0,1.0,0.0,0,2020-5-2,2020-05-02 00:00:00
2356,2020-05-01 17:41:00,LG Electronics surpassed US Whirlpool sales in the first quarter of household appliances for two consecutive years… World No. 1 mask...,0,0.10400000000000001,0.0,0.8959999999999999,-0.29600000000000004,-1,2020-5-2,2020-05-02 00:00:00
2357,2020-05-01 17:23:00,LG Electronics ranked first in the world home appliance in the first quarter,0,0.0,0.0,1.0,0.0,0,2020-5-2,2020-05-02 00:00:00
2358,2020-05-01 11:19:00,LG Electronics is worried about 2Q even with 1Q results above expectations-Hana,0,0.16699999999999998,0.0,0.833,-0.29600000000000004,-1,2020-5-1,2020-05-01 00:00:00
2359,2020-05-01 09:01:00,"""LG Electronics 2nd and 4th quarter earnings deterioration inevitable due to the aftermath of Corona 19""",-1,0.0,0.0,1.0,0.0,0,2020-5-1,2020-05-01 00:00:00
2360,2020-04-30 10:09:00,"LG Electronics to supply additional cooking robots to VIPS, a family restaurant",0,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2361,2020-04-30 10:03:00,"LG Electronics to supply additional cooking robots to VIPS, a family restaurant",0,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2362,2020-04-30 10:01:00,LG Electronics-CJ Foodville Introduces'LG Chloe Chef Bot' to VIPS Store,-1,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2363,2020-04-30 10:01:00,LG Electronics-CJ Foodville Introduces'LG Chloe Chef Bot' to VIPS Store,-1,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2364,2020-04-29 17:52:00,"LG Electronics, which advanced in the first quarter, is very nervous about North American shutdown",-1,0.138,0.115,0.747,-0.10099999999999999,-1,2020-4-30,2020-04-30 00:00:00
2365,2020-04-29 17:03:00,LG Electronics failed to laugh even in 1Q earnings...,-1,0.237,0.259,0.504,0.0772,0,2020-4-30,2020-04-30 00:00:00
2366,2020-04-29 15:19:00,"[Complementary] LG Electronics, 1Q operating profit of KRW 1.90 trillion… 21.1% year-on-year↑",-1,0.0,0.209,0.7909999999999999,0.4404,1,2020-4-29,2020-04-29 00:00:00
2367,2020-04-29 15:19:00,"[Complementary] LG Electronics, 1Q operating profit of KRW 1.90 trillion… 21.1% year-on-year↑",-1,0.0,0.209,0.7909999999999999,0.4404,1,2020-4-29,2020-04-29 00:00:00
2368,2020-04-29 15:13:00,"LG Electronics,'earning surprise' amid the Corona 19 crisis...",0,0.0,0.231,0.769,0.2732,1,2020-4-29,2020-04-29 00:00:00
2369,2020-04-29 17:39:00,"LG Electronics, New Home Appliances and TVs'Laughed Widely' in Q1… Recaptured 1 trillion operating profit",-1,0.0,0.182,0.818,0.4404,1,2020-4-30,2020-04-30 00:00:00
2370,2020-04-29 17:37:00,LG Electronics litigation against Turkish company for patent infringement of steam technology,0,0.32899999999999996,0.0,0.6709999999999999,-0.5994,-1,2020-4-30,2020-04-30 00:00:00
2371,2020-04-29 11:31:00,“Unauthorized use of steam patent”… LG Electronics litigation against Beko in Turkey,0,0.141,0.0,0.8590000000000001,-0.2023,-1,2020-4-29,2020-04-29 00:00:00
2372,2020-04-29 10:34:00,LG Electronics filed a patent infringement lawsuit against Beco in Turkey regarding'steam technology',0,0.33299999999999996,0.0,0.667,-0.6124,-1,2020-4-29,2020-04-29 00:00:00
2373,2020-04-29 10:02:00,"LG Electronics filed a patent infringement lawsuit against Beco, Turkey for “unauthorized use of steam patents”...",0,0.278,0.0,0.722,-0.6124,-1,2020-4-29,2020-04-29 00:00:00
2374,2020-04-29 10:01:00,LG Electronics filed a patent infringement lawsuit against Beko in Turkey,0,0.385,0.0,0.615,-0.6124,-1,2020-4-29,2020-04-29 00:00:00
2375,2020-04-29 10:00:00,"LG Electronics ""Keep steam technology""... Filed a patent infringement lawsuit against Turkish companies",0,0.33299999999999996,0.0,0.667,-0.6124,-1,2020-4-29,2020-04-29 00:00:00
2376,2020-04-29 17:04:00,LG Electronics surpassed 1 trillion in operating profit in 1Q… 'Steam appliances' is the top contributor,0,0.0,0.266,0.7340000000000001,0.5719,1,2020-4-30,2020-04-30 00:00:00
2377,2020-04-29 15:53:00,LG Electronics' surprise performance in Corona 19... Quarterly operating profit exceeded 1 trillion won,-1,0.0,0.465,0.535,0.8271,1,2020-4-29,2020-04-29 00:00:00
2378,2020-04-29 17:39:00,"LG Electronics, New Home Appliances and TVs'Laughed Widely' in Q1… Recaptured 1 trillion operating profit",-1,0.0,0.182,0.818,0.4404,1,2020-4-30,2020-04-30 00:00:00
2379,2020-04-29 17:37:00,LG Electronics litigation against Turkish company for patent infringement of steam technology,0,0.32899999999999996,0.0,0.6709999999999999,-0.5994,-1,2020-4-30,2020-04-30 00:00:00
2380,2020-04-29 11:31:00,“Unauthorized use of steam patent”… LG Electronics litigation against Beko in Turkey,0,0.141,0.0,0.8590000000000001,-0.2023,-1,2020-4-29,2020-04-29 00:00:00
2381,2020-04-29 10:02:00,"LG Electronics filed a patent infringement lawsuit against Beco, Turkey for “unauthorized use of steam patents”...",0,0.278,0.0,0.722,-0.6124,-1,2020-4-29,2020-04-29 00:00:00
2382,2020-04-29 10:01:00,LG Electronics filed a patent infringement lawsuit against Beko in Turkey,0,0.385,0.0,0.615,-0.6124,-1,2020-4-29,2020-04-29 00:00:00
2383,2020-04-29 10:00:00,"LG Electronics ""Keep steam technology""... Filed a patent infringement lawsuit against Turkish companies",0,0.33299999999999996,0.0,0.667,-0.6124,-1,2020-4-29,2020-04-29 00:00:00
2384,2020-04-29 17:35:00,"LG Electronics recovers from '1 trillion operating profit', but has taken care of it...",-1,0.0,0.249,0.7509999999999999,0.6486,1,2020-4-30,2020-04-30 00:00:00
2385,2020-04-29 17:03:00,LG Electronics failed to laugh even in 1Q earnings...,-1,0.237,0.259,0.504,0.0772,0,2020-4-30,2020-04-30 00:00:00
2386,2020-04-29 15:19:00,"[Complementary] LG Electronics, 1Q operating profit of KRW 1.90 trillion… 21.1% year-on-year↑",-1,0.0,0.209,0.7909999999999999,0.4404,1,2020-4-29,2020-04-29 00:00:00
2387,2020-04-29 15:19:00,"[Complementary] LG Electronics, 1Q operating profit of KRW 1.90 trillion… 21.1% year-on-year↑",-1,0.0,0.209,0.7909999999999999,0.4404,1,2020-4-29,2020-04-29 00:00:00
2388,2020-04-29 15:13:00,"LG Electronics,'earning surprise' amid the Corona 19 crisis...",0,0.0,0.231,0.769,0.2732,1,2020-4-29,2020-04-29 00:00:00
2389,2020-04-29 17:04:00,LG Electronics surpassed 1 trillion in operating profit in 1Q… 'Steam appliances' is the top contributor,0,0.0,0.266,0.7340000000000001,0.5719,1,2020-4-30,2020-04-30 00:00:00
2390,2020-04-29 15:53:00,LG Electronics' surprise performance in Corona 19... Quarterly operating profit exceeded 1 trillion won,-1,0.0,0.465,0.535,0.8271,1,2020-4-29,2020-04-29 00:00:00
2391,2020-04-29 15:34:00,"LG Electronics exceeded 1 trillion in operating profit in the first quarter... ""Expansion of uncertainty in the second quarter""",-1,0.113,0.136,0.7509999999999999,0.128,1,2020-4-29,2020-04-29 00:00:00
2392,2020-04-29 17:00:00,"[Concall] LG Electronics, ""H&A, recovers to 4:6 share of overseas and domestic sales in June ...",0,0.0,0.128,0.872,0.29600000000000004,1,2020-4-30,2020-04-30 00:00:00
2393,2020-04-29 16:51:00,"[Concall] LG Electronics ""Move demand to 65·75-inch OLED TV...to improve sales...",0,0.11199999999999999,0.21600000000000003,0.672,0.34,1,2020-4-30,2020-04-30 00:00:00
2394,2020-04-29 16:41:00,"[Concall] LG Electronics ""The proportion of 5G phone sales will increase to 30% this year""",0,0.0,0.141,0.8590000000000001,0.3182,1,2020-4-30,2020-04-30 00:00:00
2395,2020-04-29 16:35:00,“This year's 5G phone sales will increase to 30%”-LG Electronics Concall,0,0.0,0.187,0.813,0.3182,1,2020-4-30,2020-04-30 00:00:00
2396,2020-04-29 16:33:00,"[Concall] LG Electronics ""Increases 5G smartphone sales to 30%""",0,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2397,2020-04-29 16:37:00,"LG Electronics ""Expected to recover sales in the domestic home appliance market in May""",-1,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2398,2020-04-29 16:37:00,"LG Electronics ""Expected to recover sales in the domestic home appliance market in May""",-1,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2399,2020-04-29 16:37:00,"LG Electronics ""Expected to recover sales in the domestic home appliance market in May""",-1,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2400,2020-04-29 16:37:00,"LG Electronics ""Expected to recover sales in the domestic home appliance market in May""",-1,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2401,2020-04-29 16:36:00,"[Concall] LG Electronics “LG Velvet, a product with reasonable price and design enhancement… Profitable dog...",0,0.0,0.182,0.818,0.4404,1,2020-4-30,2020-04-30 00:00:00
2402,2020-04-29 16:35:00,“This year's 5G phone sales will increase to 30%”-LG Electronics Concall,0,0.0,0.187,0.813,0.3182,1,2020-4-30,2020-04-30 00:00:00
2403,2020-04-29 16:33:00,"[Concall] LG Electronics ""Increases 5G smartphone sales to 30%""",0,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2404,2020-04-29 16:34:00,“The 3rd and 4th quarters are also difficult due to the Corona 19 crisis”-LG Electronics Concall,-1,0.14300000000000002,0.0,0.857,-0.3612,-1,2020-4-30,2020-04-30 00:00:00
2405,2020-04-29 16:28:00,"LG Electronics ""VS business division aims to turn profits next year""",0,0.0,0.225,0.775,0.4404,1,2020-4-30,2020-04-30 00:00:00
2406,2020-04-29 16:24:00,“We are not concerned about the VS business deficit.. Expect to turn to profit next year”,-1,0.0,0.162,0.838,0.4404,1,2020-4-30,2020-04-30 00:00:00
2407,2020-04-29 16:23:00,“Corona 19 inevitably reduces overseas home appliance sales”-LG Electronics Concall,0,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2408,2020-04-29 16:27:00,“Corona 19 reduces OLED demand.. Production adjustment is inevitable”-LG Electronics Concall,0,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2409,2020-04-29 16:26:00,"[LG Electronics Concall] ""Flagship, preparing differentiated form factor products""",-1,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2410,2020-04-29 16:25:00,“Apply a differentiated form factor to products priced at over $1000”-LG Electronics Con...,-1,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2411,2020-04-29 16:18:00,"“Production disruption in Europe, South America and Asia due to the Corona 19 incident”-LG Electronics Concall",-1,0.14300000000000002,0.0,0.857,-0.3612,-1,2020-4-30,2020-04-30 00:00:00
2412,2020-04-29 16:26:00,"[LG Electronics Concall] ""Flagship, preparing differentiated form factor products""",-1,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2413,2020-04-29 16:25:00,“Apply a differentiated form factor to products priced at over $1000”-LG Electronics Con...,-1,0.0,0.0,1.0,0.0,0,2020-4-30,2020-04-30 00:00:00
2414,2020-04-29 16:24:00,“We are not concerned about the VS business deficit.. Expect to turn to profit next year”,-1,0.0,0.162,0.838,0.4404,1,2020-4-30,2020-04-30 00:00:00
2415,2020-04-29 16:18:00,"“Production disruption in Europe, South America and Asia due to the Corona 19 incident”-LG Electronics Concall",-1,0.14300000000000002,0.0,0.857,-0.3612,-1,2020-4-30,2020-04-30 00:00:00
2416,2020-04-29 15:53:00,LG Electronics' surprise performance in Corona 19... Quarterly operating profit exceeded 1 trillion won,-1,0.0,0.465,0.535,0.8271,1,2020-4-29,2020-04-29 00:00:00
2417,2020-04-29 15:48:00,LG Electronics smartphones lost 20 consecutive quarters… The quarter-on-quarter deficit was ↓,-1,0.35700000000000004,0.0,0.643,-0.6124,-1,2020-4-29,2020-04-29 00:00:00
2418,2020-04-29 15:35:00,LG Electronics' smartphone lost 20 consecutive quarters,-1,0.27699999999999997,0.0,0.723,-0.3182,-1,2020-4-29,2020-04-29 00:00:00
2419,2020-04-29 15:43:00,"LG Electronics, BS Business Division's 1st Quarter Operating Profit 21.2 billion... 26.3%↑",-1,0.0,0.209,0.7909999999999999,0.4404,1,2020-4-29,2020-04-29 00:00:00
2420,2020-04-29 15:39:00,LG Electronics loses KRW 96.8 billion in the first quarter of VS division… Reduced sales of lamp business,-1,0.11900000000000001,0.0,0.8809999999999999,-0.3182,-1,2020-4-29,2020-04-29 00:00:00
2421,2020-04-29 15:34:00,"LG Electronics exceeded 1 trillion in operating profit in the first quarter... ""Expansion of uncertainty in the second quarter""",-1,0.113,0.136,0.7509999999999999,0.128,1,2020-4-29,2020-04-29 00:00:00
2422,2020-04-29 15:22:00,"LG Electronics, who made a difference in the corona crisis, the real problem is in the second quarter",-1,0.312,0.0,0.688,-0.7783,-1,2020-4-29,2020-04-29 00:00:00
2423,2020-04-29 15:35:00,LG Electronics' smartphone lost 20 consecutive quarters,-1,0.27699999999999997,0.0,0.723,-0.3182,-1,2020-4-29,2020-04-29 00:00:00
2424,2020-04-29 15:34:00,"LG Electronics, HE Division 1Q operating profit of 3258 billion won... 31.7% year-on-year↑",-1,0.0,0.195,0.805,0.4404,1,2020-4-29,2020-04-29 00:00:00
2425,2020-04-29 15:34:00,"LG Electronics, HE Division 1Q operating profit of 3258 billion won... 31.7% year-on-year↑",-1,0.0,0.195,0.805,0.4404,1,2020-4-29,2020-04-29 00:00:00
2426,2020-04-29 15:33:00,[Total] The third operating profit surpassed 1 trillion... LG Electronics flew through the corona,0,0.0,0.195,0.805,0.4404,1,2020-4-29,2020-04-29 00:00:00
2427,2020-04-29 15:22:00,"LG Electronics, who made a difference in the corona crisis, the real problem is in the second quarter",-1,0.312,0.0,0.688,-0.7783,-1,2020-4-29,2020-04-29 00:00:00
2428,2020-04-29 15:28:00,"LG Electronics, H&A Division 1Q operating profit of 7535 billion won... Quarterly largest",-1,0.0,0.195,0.805,0.4404,1,2020-4-29,2020-04-29 00:00:00
2429,2020-04-29 15:25:00,"LG Electronics, MC division lost 237.8 billion won in the first quarter... 20 consecutive quarters of deficit",-1,0.22,0.163,0.617,-0.0772,0,2020-4-29,2020-04-29 00:00:00
2430,2020-04-29 15:19:00,"[Complementary] LG Electronics, 1Q operating profit of KRW 1.90 trillion… 21.1% year-on-year↑",-1,0.0,0.209,0.7909999999999999,0.4404,1,2020-4-29,2020-04-29 00:00:00
2431,2020-04-29 15:19:00,"[Complementary] LG Electronics, 1Q operating profit of KRW 1.90 trillion… 21.1% year-on-year↑",-1,0.0,0.209,0.7909999999999999,0.4404,1,2020-4-29,2020-04-29 00:00:00
2432,2020-04-29 15:13:00,"LG Electronics, MC division operating loss 237.8 billion won in the first quarter... 20 consecutive quarters of deficit",-1,0.21100000000000002,0.156,0.633,-0.0772,0,2020-4-29,2020-04-29 00:00:00
