Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred
2020-06-22 09:17:00,"S1, Kakao and Kakao join hands to target the unmanned parking market",0,0.0,0.167,0.833,0.296,1
2020-06-22 09:00:00,Conveniently with S1'Unmanned Parking Solution' Kakao,0,0.0,0.315,0.685,0.3182,1
2020-06-22 12:31:00,"Kakao, net purchase of 17,2361 foreign shares on the last 5 days ... 270,000 shares ...",0,0.0,0.253,0.747,0.5267,1
2020-06-22 09:56:00,AI speaker market revival signal? Kakao'Mini Hexa' released in the second half,0,0.0,0.0,1.0,0.0,0
2020-06-22 08:07:00,"Kakao, platform-based talkbiz and financial sector growth... Target price↑- Yuan hit",0,0.0,0.0,1.0,0.0,0
2020-06-22 09:56:00,AI speaker market revival signal? Kakao'Mini Hexa' released in the second half,0,0.0,0.0,1.0,0.0,0
2020-06-22 09:34:00,"Kakao, targeting the AI ​​speaker market...",0,0.0,0.0,1.0,0.0,0
2020-06-22 09:43:00,“Unmanned parking is also available on the Kakao T app” ... unmanned parking solution released,0,0.0,0.15,0.85,0.3182,1
2020-06-22 09:17:00,"S1, Kakao and Kakao join hands to target the unmanned parking market",0,0.0,0.167,0.833,0.296,1
2020-06-22 09:10:00,"S1, Kakao Mobility join hands to enter the unmanned parking business",0,0.0,0.18,0.82,0.296,1
2020-06-22 09:00:00,Conveniently with S1'Unmanned Parking Solution' Kakao,0,0.0,0.315,0.685,0.3182,1
2020-06-21 14:41:00,Emart Kakao Character Camping Supplies Sales,0,0.0,0.0,1.0,0.0,0
2020-06-21 14:41:00,Emart Kakao Character Camping Supplies Sales,0,0.0,0.0,1.0,0.0,0
2020-06-20 08:21:00,"[Review report] ""Shall we climb Naver and Kakao""... 'Hint' to net subsidiaries",0,0.0,0.0,1.0,0.0,0
2020-06-20 08:02:00,[Weekly recommended stock of Yuanta Securities] Performance improvement even in Corona 19… Kakao LG Chem Com2uS,0,0.0,0.255,0.745,0.5859,1
2020-06-19 14:40:00,"Kakao's advance by 43% last month, this month'Why are you doing this?'",0,0.0,0.0,1.0,0.0,0
2020-06-21 14:41:00,Go camping with Kakao characters,0,0.0,0.0,1.0,0.0,0
2020-06-20 08:21:00,"[Review report] ""Shall we climb Naver and Kakao""... 'Hint' to net subsidiaries",0,0.0,0.0,1.0,0.0,0
2020-06-20 08:02:00,[Weekly recommended stock of Yuanta Securities] Performance improvement even in Corona 19… Kakao LG Chem Com2uS,0,0.0,0.255,0.745,0.5859,1
2020-06-19 18:04:00,Kakao Alipay invests 160 billion won in Kakao Pay,-1,0.116,0.306,0.579,0.5106,1
2020-06-19 12:31:00,"Kakao, net selling individual 4,07529 shares on the last 5 days...",0,0.0,0.196,0.804,0.296,1
2020-06-19 09:03:00,"""Kakao, fast growth in new business ... Goal ↑""",0,0.0,0.245,0.755,0.3818,1
2020-06-19 09:03:00,"""Kakao, fast growth in new business ... Goal ↑""",0,0.0,0.245,0.755,0.3818,1
2020-06-19 08:04:00,"Kakao, a growing subsidiary... Target price 17%↑-Ebest",1,0.0,0.254,0.746,0.1779,1
2020-06-18 09:38:00,Kakao News Comments Cleaned Up,0,0.0,0.0,1.0,0.0,0
2020-06-18 09:22:00,Kakao Talk eventually introduced QR code... Kakao “Scheduled to discuss with the Ministry of Welfare”,0,0.0,0.0,1.0,0.0,0
2020-06-17 18:17:00,Introducing Kakao T's'Point'... Will the lock-in effect work?,0,0.0,0.0,1.0,0.0,0
2020-06-17 07:01:00,[Exclusive] “Take a taxi with points”…Kakao T Points,0,0.0,0.0,1.0,0.0,0
2020-06-17 11:11:00,"""Naver and Kakao do not betray""... A'believing' stock even in a floating market",-1,0.0,0.0,1.0,0.0,0
2020-06-17 10:32:00,"Kakao, this hour's stock price +0.19%.... In the last 5 days, 89 million 812...",-1,0.0,0.0,1.0,0.0,0
2020-06-16 16:10:00,Naver and Kakao run too far...,0,0.0,0.0,1.0,0.0,0
2020-06-16 13:31:00,Register for a course at the Community Center through KakaoTalk… Kakao-Ministry of Public Safety'Fight Hands',0,0.0,0.0,1.0,0.0,0
2020-06-16 13:23:00,Significantly improve public service convenience through Kakao technology,0,0.0,0.293,0.707,0.4404,1
2020-06-16 11:19:00,[Super high number of stocks now]'Untact' Kakao No. 1 Buy... 3 Celltrion Brothers...,0,0.176,0.104,0.72,-0.2263,-1
2020-06-16 16:10:00,Naver and Kakao run too far...,0,0.0,0.0,1.0,0.0,0
2020-06-16 11:19:00,[Super high number of stocks now]'Untact' Kakao No. 1 Buy... 3 Celltrion Brothers...,0,0.176,0.104,0.72,-0.2263,-1
2020-06-16 08:46:00,SKT-Kakao alliance starting to start...,0,0.0,0.0,1.0,0.0,0
2020-06-16 08:43:00,"Kakao, expectation of KRW 1 trillion in sales on the growth of Talkbiz.",-1,0.0,0.191,0.809,0.3818,1
2020-06-15 13:31:00,"Kakao, top search ranking... Share price -0.19%",0,0.0,0.444,0.556,0.4588,1
2020-06-15 11:08:00,"[Super high number of stocks now] Expect to list Biopharm, ‘SK’ intensive purchase...Selt...",-1,0.0,0.098,0.902,0.0772,0
2020-06-15 07:06:00,"""Let's confront Naver""... Kakao introduces search ads to KakaoTalk",-1,0.175,0.0,0.825,-0.1779,-1
2020-06-14 17:04:00,Naver and Kakao to expand advertising revenue'manjijak',0,0.0,0.277,0.723,0.3182,1
2020-06-14 15:25:00,"""Samsung Biologics and Kakao go further... demand for semiconductors will also increase""",0,0.109,0.167,0.725,0.2023,1
2020-06-14 15:11:00,The use of Kakao and Naver Pay will increase to 5 million won.,-1,0.085,0.366,0.549,0.6808,1
2020-06-14 10:54:00,[Market Point] KOSPI personal weekly net selling No. 1'Kakao',0,0.216,0.0,0.784,-0.296,-1
2020-06-12 09:29:00,[Features] Kakao surpassing Hyundai Motors... ranked 8th in market cap in downturn,0,0.0,0.0,1.0,0.0,0
2020-06-11 18:37:00,Was LINE motivated by the launch of the Kakao blockchain wallet'Clip'?,0,0.0,0.231,0.769,0.4588,1
2020-06-11 17:38:00,Raising Management-Kakao's “Smart Fund” exceeded 10 billion won,-1,0.0,0.346,0.654,0.5719,1
2020-06-11 11:04:00,Kakao Ground X opens the era of digital assets with 2030 generations,0,0.0,0.145,0.855,0.1779,1
2020-06-11 11:04:00,Kakao Ground X opens the era of digital assets with 2030 generations,0,0.0,0.145,0.855,0.1779,1
2020-06-10 11:51:00,"Investing funds with change... Kakao, stocks have a blast",0,0.0,0.0,1.0,0.0,0
2020-06-10 14:49:00,Alton Sports supplies 2.4 billion electric bikes to Kakao Mobility,-1,0.0,0.0,1.0,0.0,0
2020-06-10 14:43:00,"Alton Sports, Kakao Mobility and Electric Bicycle Business ""Start Turning to Annual Surplus""",0,0.0,0.0,1.0,0.0,0
2020-06-10 11:05:00,"Kakao ‘investing in change’ 50,000 cases a day",0,0.0,0.0,1.0,0.0,0
2020-06-09 15:01:00,DRX and Kakao Partnership… Joint marketing with Kakao Friends,0,0.0,0.279,0.721,0.4767,1
2020-06-08 19:04:00,"Kakao, number one company that college students want to work for... beat Samsung",0,0.0,0.191,0.809,0.1531,1
2020-06-05 10:42:00,Fast Five meets cacao brunch,0,0.0,0.0,1.0,0.0,0
2020-05-25 15:52:00,"Kakao, Hyundai Motor and LG Life Insurance aside… 8th in market cap",0,0.0,0.0,1.0,0.0,0
2020-05-25 11:16:00,Kakao greens... LG was also over,0,0.0,0.0,1.0,0.0,0
2020-05-25 10:13:00,"""It's everywhere I can touch""... Naver and Kakao with untouched wings",1,0.0,0.0,1.0,0.0,0
2020-05-25 10:13:00,"""It's everywhere I can touch""... Naver and Kakao with untouched wings",1,0.0,0.0,1.0,0.0,0
2020-05-25 07:10:00,"[Kim Dae-sung's stock analysis] Kakao ranked 10th in the market cap, Hyundai Motor's untact momentum ...",0,0.0,0.0,1.0,0.0,0
2020-05-23 09:30:00,"Kakao surpassing Hyundai Motors, bio... The topographic map of the stock market changed by Corona",1,0.0,0.0,1.0,0.0,0
2020-05-22 15:48:00,Kakao's corporate value beat Hyundai Motor Company... 9th in market cap,0,0.0,0.194,0.806,0.34,1
2020-05-22 15:15:00,Naver also'participated' in the revocation of the accredited certificate “Challenge Field” for Kakao,0,0.0,0.0,1.0,0.0,0
2020-05-22 13:49:00,Kakao scary run... Even beat Hyundai,0,0.39,0.0,0.61,-0.4939,-1
2020-05-22 13:38:00,[fnRASSI] Kakao reports 52 weeks...3.37% ↑,0,0.0,0.0,1.0,0.0,0
2020-05-21 18:37:00,"On the 21st, Kakao (+2.59%) and Shinhan Holdings (-1.34%...",0,0.0,0.0,1.0,0.0,0
2020-05-21 17:37:00,"2000 touches with the power of performance + liquidity... ""Naver, Kakao, NC, dig up""",0,0.0,0.0,1.0,0.0,0
2020-05-21 17:21:00,Kakao'live shopping' arms walked... Bout with Naver,0,0.0,0.0,1.0,0.0,0
2020-05-21 16:16:00,"Mobility conflict reignited... Kakao ""can't drive calls with AI""",-1,0.223,0.0,0.777,-0.3182,-1
2020-05-21 15:48:00,"Attack on Kakao, how long will stocks rise?",0,0.307,0.0,0.693,-0.4767,-1
2020-05-21 08:55:00,"“Kakao, the representative beneficiary of the Untact era... Target price↑”",0,0.0,0.256,0.744,0.4767,1
2020-05-21 07:51:00,"Kakao, the most popular stock in the Untact era-Ebest",1,0.0,0.279,0.721,0.4754,1
2020-05-21 13:53:00,"[fnRASSI] Kakao (035720), 52 weeks reported...2.81% ↑",0,0.0,0.0,1.0,0.0,0
2020-05-21 13:09:00,"Kakao, active community... Shares 2.38%.",0,0.0,0.62,0.38,0.5994,1
2020-05-21 09:37:00,Kakao Clayton Attracts 3 New Ecosystem Partners,0,0.0,0.351,0.649,0.4019,1
2020-05-21 10:26:00,"[Features] Naver and Kakao, another 52 weeks report renewed",0,0.0,0.0,1.0,0.0,0
2020-05-21 09:46:00,"NAVER, Kakao, report 52 weeks side by side",0,0.0,0.0,1.0,0.0,0
2020-05-21 09:06:00,"52-week report of'Kakao' is renewed, crushed-Meritz Securities, BUY",0,0.0,0.239,0.761,0.296,1
2020-05-21 08:32:00,Kakao expects IPOs such as Kakao Bank in 1Q earnings performance-SK Securities,0,0.0,0.167,0.833,0.296,1
2020-05-21 08:55:00,"“Kakao, the representative beneficiary of the Untact era... Target price↑”",0,0.0,0.256,0.744,0.4767,1
2020-05-21 07:51:00,"Kakao, the most popular stock in the Untact era-Ebest",1,0.0,0.279,0.721,0.4754,1
2020-05-21 07:45:00,"[Click e-Event] ""Kakao, the most popular stock in the Untact era... Target stock is 15%...",1,0.0,0.181,0.819,0.4754,1
2020-05-21 08:27:00,Kakao secures 1 million subscribers to Kakao Pay Securities + Talkboard ad growth... ↑,-1,0.101,0.324,0.576,0.4767,1
2020-05-21 08:08:00,Kakao's second quarter talkboard ad growth target price ↑-Hana,0,0.0,0.245,0.755,0.3818,1
2020-05-21 07:23:00,"[Click e-stock] ""Kakao, talk board ad growth expected... target price up""",0,0.0,0.206,0.794,0.3818,1
2020-05-20 18:12:00,Blockchain emerged as an alternative to public certificates... 3 telecom companies and Kakao head-to-head,0,0.0,0.0,1.0,0.0,0
2020-05-20 17:19:00,Naver vs. Kakao... Offline book'Pei 大戰',0,0.231,0.0,0.769,-0.128,-1
2020-05-20 11:06:00,"Kakao, cryptocurrency (Bitcoin, etc.) themes rose 5.0% ↑",0,0.0,0.0,1.0,0.0,0
2020-05-20 10:58:00,"[fnRASSI] Kakao (035720), 52 weeks report renewed...5.45...",0,0.0,0.0,1.0,0.0,0
2020-05-20 18:12:00,Blockchain emerged as an alternative to public certificates... 3 telecom companies and Kakao head-to-head,0,0.0,0.0,1.0,0.0,0
2020-05-20 17:19:00,Naver vs. Kakao... Offline book'Pei 大戰',0,0.231,0.0,0.769,-0.128,-1
2020-05-20 13:04:00,[Disclosure] Awesome E&T decides to increase paid-in capital of 1 billion won.. Participation in Kakao M,-1,0.0,0.348,0.652,0.7506,1
2020-05-20 11:06:00,"Kakao, cryptocurrency (Bitcoin, etc.) themes rose 5.0% ↑",0,0.0,0.0,1.0,0.0,0
2020-05-20 10:58:00,"[fnRASSI] Kakao (035720), 52 weeks report renewed...5.45...",0,0.0,0.0,1.0,0.0,0
2020-05-20 10:53:00,"52-week report of'Kakao' is renewed, crushed-Meritz Securities, BUY",0,0.0,0.239,0.761,0.296,1
2020-05-20 10:52:00,"'Kakao' increased by more than 5%, rising due to the regular alignment of the short- and medium-term moving average",0,0.0,0.104,0.896,0.2732,1
2020-05-18 16:27:00,Kakao GroundX faces decentralized Oracle network'Chainlink',0,0.0,0.0,1.0,0.0,0
2020-05-18 10:02:00,"GS25 joined hands with Kakao ""24 Hours Kakao Talk Delivery""",0,0.0,0.0,1.0,0.0,0
2020-05-18 09:53:00,"“Order through KakaoTalk” ...GS25, Kakao and 24-hour delivery service ...",0,0.0,0.0,1.0,0.0,0
2020-05-18 09:45:00,GS25 and Kakao to launch 24-hour delivery service,0,0.0,0.0,1.0,0.0,0
2020-05-18 09:45:00,GS25 and Kakao to launch 24-hour delivery service,0,0.0,0.0,1.0,0.0,0
2020-05-18 13:59:00,"""Let's stick properly"" Naver-Kakao,'match' in the mobile advertising market",0,0.0,0.0,1.0,0.0,0
2020-05-18 11:31:00,GS25·Kakao “24 Hour Delivery” started,0,0.0,0.0,1.0,0.0,0
2020-05-18 11:14:00,"Chevrolet, Traverse Kakao Online Reservation Talk Store Event",0,0.0,0.0,1.0,0.0,0
2020-05-18 09:41:00,Cadillac and Kakao golf reservations provide a test drive,-1,0.0,0.0,1.0,0.0,0
2020-05-17 08:30:00,Foreigners continue to'sell' for 2 consecutive weeks... NCsoft and Kakao net purchase,-1,0.0,0.0,1.0,0.0,0
2020-05-18 09:53:00,"“Order through KakaoTalk”…GS25, Kakao and 24-hour delivery service open...",0,0.0,0.0,1.0,0.0,0
2020-05-18 09:45:00,GS25 and Kakao to launch 24-hour delivery service,0,0.0,0.0,1.0,0.0,0
2020-05-18 07:52:00,GS25 and Kakao to launch 24-hour delivery service,0,0.0,0.0,1.0,0.0,0
2020-05-18 09:50:00,Chevrolet to sell Traverse vehicle as Kakao...non-face-to-face,0,0.0,0.0,1.0,0.0,0
2020-05-18 09:41:00,Cadillac and Kakao golf reservations provide a test drive,-1,0.0,0.0,1.0,0.0,0
2020-05-17 08:30:00,Foreigners continue to'sell' for 2 consecutive weeks... NCsoft and Kakao net purchase,-1,0.0,0.0,1.0,0.0,0
2020-05-16 17:00:00,Cesco-Kakao Mobility launches'Virus Care' for all Kakao T Blue vehicles...,0,0.0,0.286,0.714,0.4939,1
2020-05-15 17:16:00,Market cap of 20 trillion in front... Will Kakao surpass Hyundai's leading manufacturing industry?,0,0.0,0.0,1.0,0.0,0
2020-05-15 10:13:00,"[Market Insight] Land that has been abandoned for over 10 years,'Alphadom City' is now Kakao...",-1,0.176,0.0,0.824,-0.4588,-1
2020-05-15 09:06:00,"52-week report of'Kakao' renewed, mass net purchase of foreigners the previous day",0,0.0,0.0,1.0,0.0,0
2020-05-14 17:47:00,The largest portion of foreign SW investment... Kakao beats Hyundai Motor's market cap,0,0.0,0.0,1.0,0.0,0
2020-05-15 09:06:00,"52-week report of'Kakao' renewed, mass net purchase of foreigners the previous day",0,0.0,0.0,1.0,0.0,0
2020-05-14 17:47:00,The largest portion of foreign SW investment... Kakao beats Hyundai Motor's market cap,0,0.0,0.0,1.0,0.0,0
2020-05-14 16:48:00,"I saw who bought Kakao, which also beat Hyundai Motors",0,0.0,0.0,1.0,0.0,0
2020-05-14 15:40:00,"Kakao, which has risen throughout May, reports every day... Beyond intraday Hyundai",-1,0.0,0.0,1.0,0.0,0
2020-05-14 14:28:00,"Kakao, which foreigners sent'Love Call' on the 8th day, also won",0,0.0,0.27,0.73,0.5719,1
2020-05-14 14:07:00,"Kakao, Internet leading stock theme rose 5.08% ↑",0,0.0,0.0,1.0,0.0,0
2020-05-14 12:14:00,"'Kakao' rises by more than 5%, at least to the IPO of its major subsidiaries, the stock price rises ...",0,0.0,0.0,1.0,0.0,0
2020-05-14 11:11:00,Untact’s “Naver vs. Kakao” foreigner choice,0,0.0,0.0,1.0,0.0,0
2020-05-14 10:03:00,Kakao entered the 10th place in the market cap for foreigner love calls,0,0.0,0.259,0.741,0.6369,1
2020-05-14 09:34:00,"[fnRASSI] Kakao (035720), 52 weeks report price...0.46% ↑",0,0.0,0.0,1.0,0.0,0
2020-05-14 09:21:00,"52-week report of'Kakao' is renewed, rising with regular alignment of short and medium-term",0,0.0,0.0,1.0,0.0,0
2020-05-13 14:46:00,Kakao Enterprise faces HMM… Transplanting AI into shipping logistics,0,0.0,0.0,1.0,0.0,0
2020-05-13 11:17:00,"""Shipping logistics is also AI""... Kakao Enterprise collaborates with HMM",0,0.0,0.0,1.0,0.0,0
2020-05-13 10:40:00,"Kakao Entertainment, HMM Strategic Business Agreement... Transplanting AI into the shipping and logistics industry",0,0.0,0.177,0.823,0.4215,1
2020-05-13 18:01:00,Naver and Kakao in advance… Shake the market gun'Top 10',0,0.159,0.0,0.841,-0.1779,-1
2020-05-13 17:53:00,KOSDAQ'Draggo' Kakao'Push'...Small and medium-sized funds run,-1,0.0,0.0,1.0,0.0,0
2020-05-13 17:16:00,HMM and Kakao join hands to discover new growth engines,0,0.0,0.375,0.625,0.5859,1
2020-05-13 10:42:00,HMM-Kakao'match-hand'... to develop new growth engines,0,0.0,0.342,0.658,0.3818,1
2020-05-13 10:25:00,"Shipping company HMM and Kakao join hands... ""Improving your constitution through digital innovation""",0,0.0,0.432,0.568,0.765,1
2020-05-13 10:19:00,"HMM-Kakao Enterprise, digital innovation cooperation",0,0.0,0.394,0.606,0.3818,1
2020-05-13 10:14:00,Signed a strategic partnership between HMM and Kakao… Cooperation with AI and big data,0,0.0,0.0,1.0,0.0,0
2020-05-13 15:02:00,"Kakao Media Advisory Committee ""Filtering, already stronger than foreign countries""",1,0.0,0.224,0.776,0.3818,1
2020-05-13 17:35:00,"HMM-Kakao joined hands... ""Discover new growth engines through digital innovation""",0,0.0,0.394,0.606,0.6369,1
2020-05-13 17:16:00,HMM and Kakao join hands to discover new growth engines,0,0.0,0.375,0.625,0.5859,1
2020-05-13 10:42:00,HMM-Kakao'match-hand'... to develop new growth engines,0,0.0,0.342,0.658,0.3818,1
2020-05-13 10:25:00,"Shipping company HMM and Kakao join hands... ""Improving your constitution through digital innovation""",0,0.0,0.432,0.568,0.765,1
2020-05-13 10:19:00,"HMM-Kakao Enterprise, digital innovation cooperation",0,0.0,0.394,0.606,0.3818,1
2020-05-13 10:14:00,Signed a strategic partnership between HMM and Kakao… Cooperation with AI and big data,0,0.0,0.0,1.0,0.0,0
2020-05-13 15:02:00,"Kakao Media Advisory Committee ""Filtering, already stronger than foreign countries""",1,0.0,0.224,0.776,0.3818,1
2020-05-13 14:46:00,Kakao Enterprise faces HMM… Transplanting AI into shipping logistics,0,0.0,0.0,1.0,0.0,0
2020-05-13 11:17:00,"""Shipping logistics is also AI""... Kakao Enterprise collaborates with HMM",0,0.0,0.0,1.0,0.0,0
2020-05-13 10:40:00,"Kakao Entertainment, HMM Strategic Business Agreement... Transplanting AI into the shipping and logistics industry",0,0.0,0.177,0.823,0.4215,1
2020-05-13 11:37:00,'Leading generation change' brought by Corona 19...cacao became'Top 10',0,0.0,0.0,1.0,0.0,0
2020-05-13 11:14:00,Kakao enters the top 10 market cap of the KOSPI,0,0.0,0.167,0.833,0.2023,1
2020-05-13 10:06:00,[Features]'Attack on Kakao' has finally risen to 10th in the market cap,0,0.0,0.0,1.0,0.0,0
2020-05-12 18:37:00,"On the 12th, at foreign exchanges NCsoft (+6.87%), Kakao (+3.37...",0,0.0,0.0,1.0,0.0,0
2020-05-12 17:21:00,Kakao technology blog'Techn' opened,0,0.0,0.0,1.0,0.0,0
2020-05-12 12:04:00,Kakao Enterprise opens technology blog'Techn',0,0.0,0.0,1.0,0.0,0
2020-05-12 11:10:00,Are you curious about the Kakao AI story?... Technology blog'Techn' opened,0,0.0,0.187,0.813,0.3182,1
2020-05-12 13:14:00,[fnRASSI] Kakao reported 52 weeks...3.13% ↑,0,0.0,0.0,1.0,0.0,0
2020-05-12 12:58:00,"52-week report of'Kakao' is renewed, stock price increases to at least IPOs of major subsidiaries...",0,0.0,0.0,1.0,0.0,0
2020-05-11 11:21:00,Kakao with higher target stock than Naver,0,0.0,0.0,1.0,0.0,0
2020-05-11 10:10:00,"“It goes up to 280,000 won”… Kakao with higher target stock than Naver",0,0.0,0.0,1.0,0.0,0
2020-05-13 10:40:00,"Kakao Entertainment, HMM Strategic Business Agreement... Transplanting AI into the shipping and logistics industry",0,0.0,0.177,0.823,0.4215,1
2020-05-13 10:25:00,"Shipping company HMM and Kakao join hands... ""Improving your constitution through digital innovation""",0,0.0,0.432,0.568,0.765,1
2020-05-13 10:19:00,"HMM-Kakao Enterprise, digital innovation cooperation",0,0.0,0.394,0.606,0.3818,1
2020-05-13 10:06:00,[Features]'Attack on Kakao' has finally risen to 10th in the market cap,0,0.0,0.0,1.0,0.0,0
2020-05-12 17:21:00,Kakao technology blog'Techn' opened,0,0.0,0.0,1.0,0.0,0
2020-05-12 12:04:00,Kakao Enterprise opens technology blog'Techn',0,0.0,0.0,1.0,0.0,0
2020-05-12 11:10:00,Are you curious about the Kakao AI story?... Technology blog'Techn' opened,0,0.0,0.187,0.813,0.3182,1
2020-05-12 12:58:00,"52-week report of'Kakao' is renewed, stock price increases to at least IPOs of major subsidiaries...",0,0.0,0.0,1.0,0.0,0
2020-05-11 11:21:00,Kakao with higher target stock than Naver,0,0.0,0.0,1.0,0.0,0
2020-05-11 10:10:00,"“It goes up to 280,000 won”… Kakao with higher target stock than Naver",0,0.0,0.0,1.0,0.0,0
2020-05-11 09:36:00,"National Pension Service, untact investment last month... Naver and Kakao 20% profit",0,0.0,0.209,0.791,0.4404,1
2020-05-11 11:09:00,"[fnRASSI] Kakao (035720), 52 weeks reported...2.67% ↑",0,0.0,0.0,1.0,0.0,0
2020-05-12 11:10:00,Are you curious about the Kakao AI story?... Technology blog'Techn' opened,0,0.0,0.187,0.813,0.3182,1
2020-05-11 11:21:00,Kakao with higher target stock than Naver,0,0.0,0.0,1.0,0.0,0
2020-05-11 10:10:00,"“It goes up to 280,000 won”… Kakao with higher target stock than Naver",0,0.0,0.0,1.0,0.0,0
2020-05-11 11:20:00,National pension increase in “untact investment”… Naver and Kakao revenue'salty',0,0.0,0.204,0.796,0.3182,1
2020-05-11 10:52:00,"52-week report of'Kakao' renewed, mass net purchase of foreigners the previous day",0,0.0,0.0,1.0,0.0,0
2020-05-11 10:32:00,"""A Disaster Broadcasting AI Announcer is Coming this Year""... Kakao Enterprise faces KBS",0,0.255,0.0,0.745,-0.6249,-1
2020-05-11 09:54:00,"“Now AI is a disaster breaking news”…Kakao Entertainment-KBS, AI cloud cooperation",-1,0.313,0.0,0.687,-0.6249,-1
2020-05-11 09:43:00,Kakao-KBS builds media infrastructure using AI'match hands',0,0.0,0.0,1.0,0.0,0
2020-05-10 17:31:00,"""Are mobile ads?"" ... Naver vs. Kakao ad market serious match",-1,0.115,0.0,0.885,-0.0772,0
2020-05-10 15:45:00,'Untact Captain' Runs Naver and Kakao,0,0.0,0.0,1.0,0.0,0
2020-05-10 17:32:00,Naver and Kakao postponing normal work... “Corona 19 can’t be relieved”,-1,0.13,0.0,0.87,-0.128,-1
2020-05-10 17:31:00,"""Are mobile ads?"" ... Naver vs. Kakao ad market serious match",-1,0.115,0.0,0.885,-0.0772,0
2020-05-10 15:45:00,'Untact Captain' Runs Naver and Kakao,0,0.0,0.0,1.0,0.0,0
2020-05-10 15:40:00,"Kakao, non-face-to-face benefit... Ads, games, music, etc.",1,0.0,0.0,1.0,0.0,0
2020-05-10 09:30:00,[Market Point] Individual KOSPI weekly net selling'Kakao',0,0.0,0.0,1.0,0.0,0
2020-05-10 09:29:00,"[Market Point]'Kakao', #1 in net purchase of foreigners during the week",0,0.0,0.0,1.0,0.0,0
2020-05-09 12:37:00,"""Cacao stepping on the corona and flying away""... 1Q earnings more than expected",0,0.0,0.0,1.0,0.0,0
2020-05-09 11:41:00,Naver and Kakao who missed'Corona 19'... the top contributors are'Untact',-1,0.0,0.167,0.833,0.2023,1
2020-05-09 10:30:00,"Naver and Kakao, who have won Corona 19, continue to leap forward to'e-commerce'",0,0.0,0.236,0.764,0.5719,1
2020-05-08 14:06:00,"Kakao Ground X Virtual Asset'Clay', challenged to list at GateIO on the 11th",0,0.113,0.0,0.887,-0.1027,-1
2020-05-08 13:23:00,"Kakao Clayton joins the Global Financial Alliance, Cello Alliance",0,0.0,0.0,1.0,0.0,0
2020-05-08 11:23:00,Kakao Clayton joins Virtual Asset Finance Alliance'Cello',0,0.0,0.294,0.706,0.3612,1
2020-05-08 13:14:00,"[fnRASSI] Kakao (035720), 52 weeks report renewed...0.97...",0,0.0,0.0,1.0,0.0,0
2020-05-08 09:27:00,"[fnRASSI] Kakao (035720), 52 weeks report...0.24% ...",0,0.0,0.0,1.0,0.0,0
2020-05-08 11:28:00,Kakao Mobility-Cesco launches “virus care”,0,0.0,0.0,1.0,0.0,0
2020-05-08 11:27:00,“Kakao Clip released in June… Helping 2030 Generation Digital Assets” Han Jae...,0,0.0,0.167,0.833,0.296,1
2020-05-08 11:17:00,Cesco-Kakao Mobility launches'Virus Care' for all Kakao T Blue vehicles...,0,0.0,0.286,0.714,0.4939,1
2020-05-08 09:18:00,52 weeks report for Kakao was filmed,0,0.0,0.0,1.0,0.0,0
2020-05-08 09:06:00,"52-week report of'Kakao' renewed, mass net purchase of foreigners the previous day",0,0.0,0.0,1.0,0.0,0
2020-05-08 08:49:00,Kakao's'Untact' business growth in the first quarter stands out...Target price↑,0,0.0,0.224,0.776,0.3818,1
2020-05-08 08:25:00,"Kakao, 1Q earnings far exceeding market forecasts... Target price↑-raising",0,0.0,0.0,1.0,0.0,0
2020-05-08 09:06:00,"52-week report of'Kakao' renewed, mass net purchase of foreigners the previous day",0,0.0,0.0,1.0,0.0,0
2020-05-08 08:49:00,Kakao's'Untact' business growth in the first quarter stands out...Target price↑,0,0.0,0.224,0.776,0.3818,1
2020-05-08 08:25:00,"Kakao, 1Q earnings far exceeding market forecasts... Target price↑-raising",0,0.0,0.0,1.0,0.0,0
2020-05-08 08:21:00,"""Kakao, growth potential of new business will be maintained. Target price ↑"" Kiwoom Securities",0,0.0,0.286,0.714,0.5859,1
2020-05-08 08:10:00,"Kakao target price raised by 15%, subsidiary IPO momentum valid-Future Daewoo",0,0.0,0.0,1.0,0.0,0
2020-05-07 17:13:00,Kakao achievements flew in untact warm wind,1,0.0,0.241,0.759,0.2263,1
2020-05-07 14:37:00,1 million times growth over 10 years... Kakao Season 2 opened with'surprising performance',-1,0.0,0.206,0.794,0.3818,1
2020-05-07 12:17:00,"Kakao, the highest performance ever by increasing usage of Corona'Zipcock'",1,0.0,0.0,1.0,0.0,0
2020-05-07 16:11:00,"Is Corona a major number... Naver and Kakao unstoppable, stock prices also related",0,0.141,0.0,0.859,-0.2023,-1
2020-05-07 11:28:00,"Untact, I am Naver and Kakao... Shake the market cap ranking",0,0.159,0.0,0.841,-0.1779,-1
2020-05-07 10:02:00,"Untact, Naver and Kakao flew... Market cap ranking also fluctuates",0,0.0,0.0,1.0,0.0,0
2020-05-07 10:52:00,[fnRASSI] Kakao reports 52 weeks... 1.75% ↑,0,0.0,0.0,1.0,0.0,0
2020-05-07 10:46:00,"[Concall] Kakao ""The use of KakaoTalk increased rapidly due to the aftermath of Corona 19, resulting in good performance"" (Total...",0,0.0,0.217,0.783,0.6124,1
2020-05-07 13:15:00,"Kakao ""The direction of commerce is different from Coupang and Naver""",-1,0.0,0.0,1.0,0.0,0
